name,Aktobe Region,Almaty Region,Altai Krai,Altai Republic,Arizona,Astrakhan Oblast,Atyrau,Atyrau Region,Baden-Württemberg,Baku,Balkan,Bavaria,Bayan-Ölgii,Bayankhongor,Brandenburg,Cajamarca,California,Catalonia,Central Java,Centre-Loire Valley,Chechnya,Colorado,Dornogovi,East of England,Fizuli District,Fujian,Gandaki Pradesh,Gansu,Gegharkunik Province,Goranboy District,Govi-Altai,Greater London,Guangxi Zhuang,Gujarat,Hebei,Heilongjiang,Himachal Pradesh,Ho Chi Minh City,Hovsgel,Ingushetia,Inner Mongolia,Irkutsk Oblast,Issyk-Kul Region,Jilin,Kabardino-Balkaria,Karachay-Cherkessia,Khovd,Khánh Hoà Province,Kirov Oblast,Krasnoyarsk Krai,Kurdistan,Kyzylorda Region,La Libertad,La Paz,Lazio,Lâm Đồng Province,MSila,Maharashtra,Mangystau Region,Midlands,Nagorno-Karabakh Republic,Nairobi,Naryn Region,Navoiy Region,Nevada,New Mexico,Nidwalden,Ningxia,North Brabant,Occitanie,Osh Region,Oslo,Panevezys County,Pomeranian Voivodeship,Provence-Alpes-Côte d'Azur,Province de Fianarantsoa,Pärnu maakond,Qazakh District,Qinghai,Republic of Dagestan,Republic of Kalmykia,Rostov Oblast,Samara Oblast,Samtskhe-Javakheti,Saskatchewan,Sečuán,Shaanxi,Shahbuz Rayon,Shamkir District,Shirak Province,Shymkent,St. Petersberg,State of Mato Grosso,Stavropol Krai,Sughd Province,Syunik Province,Talas Region,Tamil Nadu,Tatarstan,Texas,Tibet,Tuva Republic,Valencia Community,Vilnius County,West Kazakhstan Region,West Kazakhstan region,Xinjiang,Yunnan,Zabaykalsky Krai,Zavkhan Province,Ömnögovi,Övörkhangai
NODE61,1.9461356788432085e-06,1.9110488663674298e-06,1.9209078974944198e-06,2.7515357322801433e-06,1.941686307075495e-06,1.935334460585096e-06,1.9247742120627307e-06,1.9188751796465866e-06,1.9266061280367325e-06,1.92492301319148e-06,1.9381100405767842e-06,2.027994196371999e-06,2.168210870061796e-06,0.9982747079519052,1.9236306767433273e-06,1.6084824983339967e-06,1.8720093843187256e-06,1.9215557745229237e-06,1.9393545186481953e-06,1.9228252372287866e-06,1.9450847894837507e-06,1.930947436068404e-06,2.4546385105042437e-06,1.9112559993543575e-06,1.9324309729519422e-06,1.934245288978099e-06,1.9112780957379466e-06,2.862672085875937e-06,1.9327774422114385e-06,2.107484282259146e-06,2.0801052540125437e-06,1.9252304484243467e-06,1.917656611924909e-06,1.9384138479600855e-06,2.418501106873678e-06,2.0246518587453923e-06,1.8959230316376285e-06,1.9419253869775776e-06,2.0657242840451502e-06,1.936783184772157e-06,0.0007668180789265894,1.949564132559112e-06,1.8382522135072878e-06,3.1492642030649085e-06,2.0302794291165683e-06,2.0106776243154967e-06,1.930674000054657e-06,1.9247041922335676e-06,1.9411143401452893e-06,2.2569465706471066e-06,1.939280041334887e-06,1.918929743734013e-06,1.944055546888364e-06,1.899435904508024e-06,1.9230073016016405e-06,1.934002142360791e-06,1.9354865453916063e-06,1.923375445737212e-06,1.9323035017217356e-06,1.935486545391802e-06,1.918379832338273e-06,2.2099352743897136e-06,1.831921545091155e-06,1.911048866365804e-06,1.9282054382377038e-06,1.9689778000551237e-06,1.9423989010186343e-06,2.175308038376824e-06,2.3071451883100237e-06,1.928930594214577e-06,1.8394188628113724e-06,1.923602337029503e-06,2.0845055147354914e-06,1.9358283075333348e-06,1.9425465030832526e-06,1.941497694677826e-06,1.994415535557534e-06,1.9215897575474666e-06,0.0007327103952412312,2.3055651024456226e-06,1.9129222738174124e-06,1.915358662423427e-06,2.4094913236897766e-06,1.9655146064090783e-06,1.934120093209805e-06,3.4334457279722155e-06,2.927679952969793e-06,1.9299743861395247e-06,1.9341015411818874e-06,2.1162956324219925e-06,1.8593701900246152e-06,2.3021501585306776e-06,1.9177844781551382e-06,1.9348222077932505e-06,2.201518870413019e-06,1.9385079034312348e-06,2.1526719708184197e-06,1.887471003373119e-06,1.9815663871625303e-06,1.928202489224033e-06,4.148972749735034e-06,2.0059742052030968e-06,1.916887368483357e-06,1.933727625291968e-06,1.8930728996830787e-06,1.932226412857181e-06,4.142610108350215e-06,2.450534429287033e-06,2.021846896183664e-06,1.9887599278565925e-06,1.9659132069179706e-06,1.960287128859702e-06
GCA_001294805.1_ASM129480v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_003074175.1_ASM307417v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE62,1.2942012060242524e-06,1.271230879005482e-06,1.2775257875885974e-06,1.963393425258715e-06,1.29126949660641e-06,1.3018946824435682e-06,1.2800325123875212e-06,1.2763376125423108e-06,1.2813014326389413e-06,1.2807916914146215e-06,1.2894999016862003e-06,1.4416859412093864e-06,1.4683726655301554e-06,0.00045107022636268123,1.2793213575773278e-06,1.0695481437613574e-06,1.2449335078119717e-06,1.2782020974801724e-06,1.289749507690938e-06,1.2788008225569068e-06,1.293610932716417e-06,1.2841236070259568e-06,2.749730328838624e-06,1.2713296624214548e-06,1.285132926775385e-06,1.2863294607887812e-06,1.271256445500186e-06,1.9601223543218167e-06,1.2853630816414754e-06,1.4077432952899636e-06,1.3958192786876325e-06,1.281538416882078e-06,1.275326317937792e-06,1.2890975287777378e-06,2.7002544677089995e-06,1.4959179421620597e-06,1.261074028155598e-06,1.2914124846148062e-06,1.3926481929976057e-06,1.2881423628358112e-06,0.998219705885656,1.2975236706025385e-06,1.2265208151008884e-06,5.811680409181918e-06,1.5249584685183311e-06,1.5104899066781636e-06,1.2840091012149575e-06,1.2800004963424539e-06,1.2909789701786718e-06,1.5147228371580189e-06,1.2897150762960716e-06,1.2931447515633514e-06,1.2928564274131568e-06,1.2631503936283078e-06,1.2828701496441722e-06,1.2861642199895562e-06,1.2871418170284922e-06,1.2793044050849925e-06,1.2850312321715032e-06,1.2871418170286645e-06,1.2788247509041417e-06,1.4808226890000027e-06,1.2186891220854917e-06,1.2712308790049747e-06,1.2823029040014888e-06,1.3094358915302938e-06,1.2918146690336046e-06,2.0117863847053155e-06,1.5529859264881156e-06,1.284955745069443e-06,1.223852421747575e-06,1.2816321858325825e-06,1.3926821668109255e-06,1.2873762267433683e-06,1.2918694291946605e-06,1.2911662902273603e-06,1.3290805748121218e-06,1.2779353184410802e-06,0.0011641794469895764,1.547914610475005e-06,1.272219989405942e-06,1.3026248278534043e-06,1.6243677965212763e-06,1.3071813413802519e-06,1.2862352544074259e-06,2.6057930557821117e-06,4.702539519069856e-06,1.283496829664721e-06,1.2862629917647907e-06,1.4145391500866488e-06,1.2377185011495779e-06,2.3004184814998723e-06,1.275358321238023e-06,1.2867174000846875e-06,1.502447440851589e-06,1.2892030879425481e-06,1.4702918020072373e-06,1.2551932196377213e-06,1.4274495902564515e-06,1.28230090592766e-06,3.4663792160490254e-06,1.3773818331416135e-06,1.2749255944394421e-06,1.2860418627067138e-06,1.3217808149008967e-06,1.2850224845045087e-06,5.11611562077231e-06,1.6492310807566748e-06,1.494072484432326e-06,1.32951767326957e-06,1.3087650911108908e-06,1.30501879090908e-06
GCA_000324525.1_ASM32452v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE63,8.364841779562794e-09,8.215401650355356e-09,8.256507014568458e-09,9.942963076069226e-09,8.345277294451868e-09,8.455277037802616e-09,8.27265901102361e-09,8.249207326498661e-09,8.280994372286691e-09,8.279312221880976e-09,8.335698712863953e-09,9.493010967404345e-09,8.936972350927603e-09,8.953437307383494e-07,8.268200947093539e-09,6.9126155541927365e-09,8.04515749312952e-09,8.261506327526985e-09,8.334552268989806e-09,8.264835981643268e-09,8.36065912019947e-09,8.29909543466981e-09,2.3339099708772444e-08,8.216264363772403e-09,8.30559661980114e-09,8.31292907272985e-09,8.21458662617594e-09,1.0585351510035325e-08,8.30659948359346e-09,8.749309681008951e-09,8.658277949524648e-09,8.285070004485144e-09,8.24160850197279e-09,8.33119061383854e-09,2.2882267462977335e-08,1.0179330722564466e-08,8.14853375331833e-09,8.346136311213786e-09,8.69720327911038e-09,8.325200901274619e-09,0.9999942700214833,8.335902174018306e-09,7.763920932744362e-09,6.674650972197229e-08,1.0406639524476858e-08,1.031035652507151e-08,8.296755735498444e-09,8.2718609732405e-09,8.342013292230035e-09,9.025213214211125e-09,8.335305212323436e-09,8.408478492825474e-09,8.355416495520152e-09,8.163588148208365e-09,8.300109258616543e-09,8.311958497823878e-09,8.318579592418282e-09,8.266440355908822e-09,8.304930439851502e-09,8.318579592419644e-09,8.273927741450912e-09,8.94823748008511e-09,7.877319723305914e-09,8.215401650352734e-09,8.28729837367361e-09,8.462620823635835e-09,8.348907808921318e-09,1.5318464759014952e-08,9.162270023053745e-09,8.307866117235262e-09,7.910927389368925e-09,8.288270501406634e-09,8.649175461859552e-09,8.320076836993127e-09,8.349192833801478e-09,8.343828901275212e-09,8.443975192861626e-09,8.258437375501392e-09,3.723546632999306e-06,9.184396600198163e-09,8.220890976175132e-09,8.506033972933422e-09,9.350325274865161e-09,8.445855131309332e-09,8.312739324340398e-09,1.0884772967211659e-08,4.9485706493366076e-08,8.294664221443838e-09,8.313057229144319e-09,8.739688528430725e-09,8.002086857110893e-09,1.8326792908619147e-08,8.242463455804713e-09,8.31590763127827e-09,8.826701897445166e-09,8.330509687057794e-09,8.631474773485239e-09,8.112143610823054e-09,9.495083325853889e-09,8.287285780284379e-09,1.8010995835778467e-08,8.765273013346414e-09,8.239721090764998e-09,8.31161776116549e-09,8.732140199119089e-09,8.30505135280317e-09,3.4845466118034195e-08,9.531253731244307e-09,1.0167555656508484e-08,8.469653356461287e-09,8.388459492514399e-09,8.364324950490285e-09
GCA_000007885.1_ASM788v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_000324465.1_ASM32446v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE64,0.00037812840211238927,0.0004126703094142872,0.0003730506036821113,0.37378865804297545,0.0003770949175904527,0.0004549408767374105,0.000373843345495507,0.00037880959772580567,0.00037415636723453814,0.00037389065269274337,0.00037692740137077244,0.0003907322155833293,0.0006367188718620447,0.000717651295674613,0.00037357784221607823,0.00031231987216725777,0.0003635801310202004,0.00037315731061831497,0.0003767014648181807,0.00037341721976904847,0.00037776047648365347,0.0003750058071646365,0.0003776156394274665,0.0003712195196591395,0.00037530066100888864,0.00037567894903236946,0.00037119652328553823,0.0006920108590120392,0.0003753818617139681,0.0004323651535885356,0.00042850793171379873,0.00037381874940188293,0.0003724228097961729,0.00037645331208806715,0.0003725530612607171,0.00037648818181678934,0.00036818017917013594,0.000377177330055974,0.00042182902743379165,0.0003761413405769167,0.0012999825591110833,0.0003818914973006304,0.0003681423642701953,0.0003708967993461191,0.0003777320204171368,0.0003739986469114404,0.0003751012492711522,0.0003738107473804372,0.00037703053459681683,0.0004885331232786158,0.00037663561343116215,0.00037347545983639537,0.00037755064292987084,0.0003688834348314854,0.0003732015517339834,0.0003756255025142357,0.0003758948467570863,0.00037357361860180556,0.00037526512843147385,0.00037589484675705904,0.0003723074888668338,0.00046997788178117385,0.0003557367176210173,0.00041267030941435673,0.000374468464968937,0.0003823987515885199,0.00037722555566741315,0.000368159592749914,0.0005054803026813447,0.0003745515678341135,0.00035722391178385994,0.0003734297888541226,0.00042790023791936205,0.00037595046397429155,0.00037725556593331796,0.0003771243845157288,0.00039689162150873924,0.0003732014875644004,0.36293182546024155,0.0005023361184742821,0.0003715839811099908,0.0003704660467823014,0.0005581233925071101,0.00038187337531090174,0.00037562210315659854,0.0007912717315565733,0.0003727190884726016,0.00037482501298848455,0.00037563046669690525,0.0004376233053080104,0.0003740267895808255,0.0003741157386257491,0.00037245617909628025,0.00037576441847918913,0.10903699125626576,0.0003765471098241821,0.10880141456853798,0.0003665493141832317,0.0003777312777018534,0.00037446793338423646,0.001052315382194815,0.0004555622522619589,0.00037228482495195594,0.0003755404969293662,0.0004819323130398391,0.0003753074116939407,0.0009885761407949483,0.0005499437658077369,0.00037594191013131073,0.00039461594428891194,0.0003864521611858976,0.00038535433104816975
NODE65,0.0003737303355902754,0.00043470000393734947,0.00036867714240610767,0.10800696690075938,0.0003726860142750196,0.00042231707672652137,0.00036947021262866776,0.00037207536153953966,0.00036977783565581083,0.0003695284738944435,0.00037283105114966155,0.00037967918498423383,0.0005119306120507144,0.0004892199947519297,0.0003692064185792322,0.0003087000641695544,0.0003593311017545101,0.00036877511033618084,0.0003722748146014225,0.00036904459449654977,0.00037334305802200104,0.000370621692527985,0.00037262691473550266,0.0003668268217952297,0.0003709092205113089,0.00037127737814428145,0.0003668434305026488,0.0005570370756574286,0.0003709777752753814,0.00040609191359625607,0.0004004880327400608,0.00036938368449200576,0.00036807389928161457,0.0003720483526186227,0.0003676891789917757,0.0003719873373781901,0.0003638958269004008,0.0003727793324301424,0.00039660199421081557,0.0003717330104020976,0.0007171904906642974,0.0003744034819646264,0.0003536576940949108,0.0003647965250436939,0.000370901030141039,0.0003672441002739426,0.00037064432304084543,0.00036944000159350854,0.00037261042074278924,0.0004365942835295514,0.0003722280814119294,0.0003705700524037549,0.0003731280545502483,0.0003645757619080219,0.0003686421806488732,0.00037123593424069585,0.0003715004679131749,0.0003691911686032253,0.00037087515680419555,0.0003715004679131409,0.0003679394020890494,0.00042698745790685527,0.0003515847802810099,0.0004347000039374597,0.00037008827257400083,0.00037792201369474704,0.0003728078777065002,0.0003623134680998442,0.0004464324925840145,0.00037000617633754486,0.00035304520378599423,0.00036894040758979113,0.0004016481715144485,0.0003715519253610816,0.00037284122659778936,0.00037269660071501814,0.00038344062865192075,0.00036882747589015645,0.10316148018897796,0.0004463109440578954,0.0003672190173745874,0.00036687054352462883,0.0004707129615896044,0.00037732207487911666,0.00037123038587198455,0.000530867344703147,0.0003671540784728212,0.00037043227149351465,0.0003712388868859483,0.0004080235785354947,0.000378036307684334,0.0003693503880443912,0.0003681058863885179,0.00037137089713146454,0.37326218913153053,0.00037209033719124096,0.37290615919876374,0.00036226701953235197,0.00036869268189170315,0.0003700877729022976,0.0007694606436343554,0.00041275073985672453,0.00036791332143469834,0.0003711444421847521,0.0004313480704444996,0.0003709170660364248,0.0008394221555362476,0.00047543190716478135,0.0003714479844979437,0.00038182550292095133,0.0003776723871123753,0.00037659238444417693
NODE66,1.910130444679932e-06,2.113452233689161e-06,1.883676820898075e-06,0.00020331910749600766,1.9042663942491306e-06,2.034488716667127e-06,1.887722861410331e-06,1.8921197673091601e-06,1.8893636209315552e-06,1.8879568067179438e-06,1.9036471510488955e-06,1.916138026024057e-06,2.244223200207346e-06,2.1307017729672585e-06,1.8864450698134114e-06,1.5774187969993916e-06,1.836034627211397e-06,1.8841568139672666e-06,1.90217239387218e-06,1.8855712512194673e-06,1.9075789261537443e-06,1.8937076622481834e-06,1.9024134885980658e-06,1.8740506902043349e-06,1.895146155257432e-06,1.8970941229015949e-06,1.8740589965335809e-06,2.378331943650405e-06,1.8954255022609023e-06,1.9969566197254612e-06,1.96151143440937e-06,1.8870861564441225e-06,1.8805576973420865e-06,1.9009379220803203e-06,1.8774647054234157e-06,1.9004381338294795e-06,1.8589472471379561e-06,1.9050349100166372e-06,1.9512056265693462e-06,1.899311123612933e-06,2.5946915828804383e-06,1.901829066693787e-06,1.7701506814478616e-06,1.8590467266285376e-06,1.886166926345066e-06,1.8676317326626024e-06,1.8933318646895288e-06,1.8876308911532743e-06,1.9037433450426717e-06,2.060133414731617e-06,1.9018826039194073e-06,1.8864208494189603e-06,1.9064095286850052e-06,1.862864131553139e-06,1.8828224234931645e-06,1.8969417605164185e-06,1.8982378147767301e-06,1.8861702612054032e-06,1.8949500583313205e-06,1.8982378147764735e-06,1.8797580447690323e-06,2.0432413346310865e-06,1.7962460557119915e-06,2.113452233689863e-06,1.8909316325724178e-06,1.9309669913726255e-06,1.9048171009651286e-06,1.845592376070987e-06,2.084746000053075e-06,1.8898743619762685e-06,1.8037260646386845e-06,1.8846219103467594e-06,1.973668711682791e-06,1.8984050787012373e-06,1.9049772973642016e-06,1.9044235556718019e-06,1.9266070408479728e-06,1.8843840760720249e-06,0.00019050461058058414,2.0968202724233926e-06,1.8759855297052268e-06,1.8697054829402314e-06,2.141143778678113e-06,1.927761714678885e-06,1.8968134286488372e-06,2.2391185008426712e-06,1.8728173466322895e-06,1.8926250617848244e-06,1.8968812581831768e-06,1.9948421905856435e-06,1.897754526650452e-06,1.8862627858767742e-06,1.880936189927757e-06,1.8975442735061393e-06,0.998580371183577,1.9009544216388774e-06,0.0008151909501248497,1.8509955956703566e-06,1.8666011915148417e-06,1.8909295718634698e-06,2.9385092204069903e-06,1.977961480526141e-06,1.8797642209295236e-06,1.8963354642894499e-06,2.0214814141711178e-06,1.8950767594060987e-06,3.2031074263386844e-06,2.1780341271048825e-06,1.8976864390651096e-06,1.9205851480977326e-06,1.9139645302779264e-06,1.908469688817635e-06
GCA_001294885.1_ASM129488v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_002412235.1_Y.pestis_A-1249_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE67,1.8723114432005634e-06,2.5791451637735597e-06,1.8464097846306587e-06,0.000199318628130446,1.8665871804081768e-06,2.0386146509107864e-06,1.8504129569706198e-06,1.8550139875363343e-06,1.8519789420959604e-06,1.8510951002093319e-06,1.8714309846358674e-06,1.8784471536977918e-06,2.2002073472400447e-06,2.0885602255992824e-06,1.8491171683139157e-06,1.5461175674277014e-06,1.7996593099955206e-06,1.846880051182838e-06,1.8644927348910122e-06,1.8482680148898305e-06,1.8699107622219808e-06,1.856236476740698e-06,1.8647862124917658e-06,1.8370632902591031e-06,1.8576605635436552e-06,1.85953069208253e-06,1.836971395992879e-06,2.3314189932825024e-06,1.8579220282496917e-06,1.9574425787623375e-06,1.9228596316010326e-06,1.8497751705171737e-06,1.8433512820241185e-06,1.8633365916513991e-06,1.8403182278550956e-06,1.8628344048792628e-06,1.8221598519626653e-06,1.8672730669603255e-06,1.9127362642846155e-06,1.8617401011402358e-06,2.5442794736613717e-06,1.8641917151577165e-06,1.7354549053956897e-06,1.822358318087435e-06,1.8490399360901614e-06,1.8308518750343319e-06,1.8558781515655302e-06,1.850265536177866e-06,1.8660501376426215e-06,2.0193575137942874e-06,1.864280312746141e-06,1.8759994208723191e-06,1.8687095935766418e-06,1.825985510728423e-06,1.8455813922617927e-06,1.8593738187726525e-06,1.8606682612527752e-06,1.8488139769031644e-06,1.8574651838407365e-06,1.8606682612526144e-06,1.8428979276223716e-06,2.002717131344964e-06,1.760932274831362e-06,2.5791451637742098e-06,1.8535241519850978e-06,1.892776568219193e-06,1.867136091749501e-06,1.8092669149702394e-06,2.0434640520635373e-06,1.8524859933052435e-06,1.7683789661972547e-06,1.847341421198834e-06,1.9346032411439853e-06,1.8608526946614357e-06,1.8673200482903682e-06,1.866682998605923e-06,1.888473801043883e-06,1.8471033897306754e-06,0.00018682744145995852,2.055397244664461e-06,1.8389169828301116e-06,1.848924579918121e-06,2.098802889800659e-06,1.8895644275255603e-06,1.8592823889668557e-06,2.1948477740295106e-06,1.8357619964845834e-06,1.8551847610544406e-06,1.8593670595287516e-06,1.9553663235762952e-06,2.0057305020327946e-06,1.8489352627848703e-06,1.8436962122820345e-06,1.8600051276716095e-06,0.0008011922812306907,1.8633366522277043e-06,0.9986037278255745,1.8143627939925456e-06,1.8298687701063143e-06,1.8535220424417205e-06,2.88063103533185e-06,1.9390774657029608e-06,1.8426149684935047e-06,1.8588166945544463e-06,2.0110339980067866e-06,1.8576206141756857e-06,4.338138907392086e-06,2.134889815513417e-06,1.8601356641190663e-06,1.8826487695436899e-06,1.8761388435036942e-06,1.870749556572456e-06
GCA_001601735.1_ASM160173v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
