name,Algeria,Armenia,Azerbaijan,Bolivia,Brazil,Canada,China,Democratic Republic of the Congo,England,Estonia,France,Georgia,Germany,India,Indonesia,Iran,Italy,Kazakhstan,Kenya,Kyrgyzstan,Lithuania,Madagascar,Mongolia,Myanmar,Nepal,Norway,Peru,Poland,Russia,Spain,Switzerland,Tajikistan,The Netherlands,Turkmenistan,Uganda,United States of America,Uzbekistan,Vietnam,Zimbabwe
SAMEA6812877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE6,0.004861931829201865,0.004618064405001646,0.004144547691106329,0.004735622058682584,0.004785977582125374,0.004152918757932054,4.036852940550131e-05,0.00574388267287157,0.013911427123677336,0.007294002222946918,0.007332911907179435,0.002624250885953562,0.5024821170347581,0.005453979239006236,0.005432987187287619,0.005759153596755574,0.00449459972695142,0.001542649641598135,0.005614485710944328,0.0014313263681217168,0.006689300249640607,0.005765210250760671,0.0007351232862840084,0.004132085213066349,0.004078218267203151,0.004310260255661822,0.0005140299640581821,0.0036531809236833995,0.3226302757647786,0.005488625641907403,0.005743166585090406,0.0055767578302531075,0.0074481233408509534,0.005574321284081455,0.003777533482661127,0.0026642805328037727,0.0049531920082212175,0.004980260449223984,0.004828850498262488
SAMEA104233049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE7,0.0034342946460458714,0.0034275661649220976,0.003476182554211682,0.0033638217011027816,0.0033911393643188312,0.0030295606699848212,7.594721491309505e-05,0.004074483936855072,0.010620971453688361,0.003461150665250345,0.005474452633522228,0.002216456612402264,0.5544465859514149,0.0038970509449633706,0.0037709405192657744,0.00398779507673777,0.0034466488089618624,0.0019273086429912928,0.004003602752050573,0.001439748972307897,0.004701830580750066,0.004117101270653623,0.0008591566507595348,0.003017637997401834,0.0029854763357249955,0.0033213280437129414,0.0005908453276658288,0.0027334191357453685,0.31736391746009285,0.004307186040763936,0.004212971287758029,0.003905060832495539,0.00545947011901212,0.003920701365140691,0.002809983689152899,0.0022371403546857104,0.003491633089603651,0.0035839381087386306,0.003415493024230581
SAMEA104233048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMEA3541826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE8,0.0021685648443530094,0.004055162257135503,0.006514669551500146,0.0020760652703782204,0.002117248536959513,0.001773022385231614,0.004190720683320508,0.0025774847968999936,0.004444340264514255,0.001971815130650936,0.0035052977775777623,0.00475502556241267,0.006844768386885437,0.0038961351608449908,0.002746111900373615,0.0030645852738328083,0.0016659640186326395,0.010172449595907527,0.002435906015408714,0.004997957443953353,0.002781975286510448,0.00399437844096003,0.004736729482230303,0.0017452634611503871,0.0017286462871483757,0.0016032764941000116,0.003715117513281426,0.0015129445178733818,0.874414987403268,0.0018029578069805733,0.0022370141140120535,0.0033178772300618393,0.0031517104474679306,0.0030145390306030024,0.0015708635632656549,0.004667957013789663,0.002243924211163029,0.0036406997703884816,0.0021458430689721033
NODE9,1.9088115561869214e-05,1.09349897478743e-05,8.093811859654874e-06,1.607175754552207e-05,1.9017931764585573e-05,1.3545473034353063e-05,0.999478652174879,1.3663474959517369e-05,1.133039904068208e-05,1.3856952831788794e-05,1.2319298742016683e-05,8.279092252326236e-06,1.1834474401263951e-05,3.3538406313906494e-05,1.4764811631816613e-05,1.2981696288352128e-05,1.3405752624845419e-05,1.506836044138256e-05,1.3752967900962373e-05,7.123807230480357e-06,1.3728016057546438e-05,1.7702420613162885e-05,8.178722468915954e-06,1.5307773992059745e-05,1.5114665066638972e-05,1.3256057150263073e-05,4.992436808276052e-06,1.2973719360646384e-05,1.0555804446912229e-05,1.3531589739228761e-05,1.3863264592567782e-05,1.301197920001274e-05,1.6973195725094465e-05,1.3312822710240649e-05,1.314520162458456e-05,1.0799540041660416e-05,1.3850657131688636e-05,1.3320093986847498e-05,1.905829023150667e-05
GCA_000323485.1_ASM32348v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_000323845.1_ASM32384v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE10,0.0010127388751828726,0.0018637317481505146,0.0031195148986533127,0.0009724785084098141,0.000989315616905447,0.0008340153558067483,0.0010942381509521995,0.0012019073834815682,0.0021005248745938647,0.0009286377929058283,0.0016123121768773436,0.002188447833275964,0.002778545472226493,0.0017777402266710772,0.0012776303301620094,0.0014318259657280232,0.0007835120734314419,0.005877316144243186,0.0011375893351972934,0.0024255504278085935,0.0012957564643520261,0.001860361332889179,0.0024832968322410585,0.0008200382376758584,0.0008122460509167311,0.0007544128348319044,0.0019218796958037124,0.0007131230345929754,0.9410168385633514,0.0008455371082931039,0.0010462602920945107,0.0015388792155565767,0.0014643633869586268,0.0014117169476478388,0.0007400966148296526,0.002141685392876204,0.0010520417439843657,0.0016715206634776748,0.001002372396963012
NODE11,0.003934834530275977,0.007675196711781006,0.013583094283850796,0.0037749502434055097,0.0038409415655767404,0.003226733627292411,0.0021468231698538363,0.0047028970986636,0.00797605159155879,0.0035868624459505544,0.006412154015080664,0.010193829166322317,0.010759948619370182,0.007046700866239054,0.005014292844743649,0.005610281944765086,0.003024233685897582,0.01808694229163242,0.004441484865440994,0.009918297203494372,0.00507274520345907,0.007256728292981616,0.009470798490617183,0.0031693921118260337,0.0031390735660159746,0.002909896452616139,0.00766499046954981,0.002748968698962903,0.7725537759087708,0.003269726436799389,0.004071099927206965,0.006080393889989396,0.005718714356507261,0.005521291734251467,0.0028549732023168115,0.008859850086308112,0.004091567260369784,0.0066962074968982665,0.0038932556433572685
NODE12,1.5004670122670181e-10,1.1751998733510955e-10,3.368978749189281e-10,1.5173261186198834e-10,1.5086235029803817e-10,1.5600573759002814e-10,2.5267591146937487e-11,1.434648550945239e-10,4.015686211644897e-10,1.7428278898915708e-10,1.298188193330943e-10,9.135390588421586e-11,2.149574661997764e-10,1.5118674357881833e-10,1.4096513936451171e-10,1.729013883282819e-10,1.5947748866753814e-10,1.1758683326388379e-09,1.4606134469177943e-10,7.762697034866855e-11,1.5222285357707695e-10,2.333625744049792e-10,1.0565540104980391e-10,1.5684746506305875e-10,1.5678346088555504e-10,1.600189990989663e-10,4.667390117011451e-11,1.6055209885212803e-10,0.9999999930998976,1.5663059409153247e-10,1.4970401545032753e-10,1.4921429870078553e-10,1.8000688066513202e-10,1.528387604413046e-10,1.5969577491814383e-10,9.028913364343205e-11,1.4940835779738542e-10,1.2192160900373438e-10,1.504094904259332e-10
GCA_001294825.1_ASM129482v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE13,4.779993066704166e-12,2.294159356524151e-12,9.332162759342662e-12,4.875290723684437e-12,4.830187455634412e-12,5.05466005096985e-12,8.032449917051275e-14,4.34087061492075e-12,1.9322506206284608e-11,5.901039534361366e-12,3.1801943298377344e-12,1.0556258183234773e-12,4.087978292735199e-12,3.652675711582672e-12,4.114513949743017e-12,5.279396694642559e-12,5.2187437728373534e-12,1.4138673236282434e-10,4.503874524533714e-12,5.675078919856367e-13,4.5761433932577e-12,7.392995446692341e-12,7.775605713443563e-13,5.1203095766391474e-12,5.1043436872218235e-12,5.226466826289685e-12,2.2253880353905216e-13,5.218717779599107e-12,0.9999999996900469,5.0710722579424746e-12,4.738614047115362e-12,4.011109958501004e-12,5.520894506648744e-12,4.573829236501136e-12,5.203743373850815e-12,1.0627138685729656e-12,4.768463712971404e-12,2.702477384256326e-12,4.8025620795039084e-12
NODE14,2.6225619353441363e-12,1.1538826329455361e-12,5.135989487592644e-12,2.655036261679475e-12,2.6394886880326734e-12,2.646581563747129e-12,1.1850538570846155e-14,2.435469381502355e-12,1.2542472672013482e-11,3.1728185847719085e-12,1.7385859972740242e-12,3.830663759169969e-13,1.87531101877561e-12,1.953118482964428e-12,2.305744862717683e-12,2.978469609218613e-12,2.6941502286107867e-12,1.1986840416627608e-10,2.510625331537303e-12,2.10602402488929e-13,2.5692288979683363e-12,4.2372898632074175e-12,1.6576606537928622e-13,2.6800400477552022e-12,2.661509273613681e-12,2.66786732862985e-12,9.575723381163675e-14,2.6180035397936797e-12,0.9999999997878184,2.661059890931225e-12,2.6122911041331657e-12,2.215572546085916e-12,3.1099077031577385e-12,2.6171568115394562e-12,2.6423437152545865e-12,3.9137152103551073e-13,2.6477153013684763e-12,1.4241963572546127e-12,2.6304081353322238e-12
NODE15,1.195716103315548e-11,7.308366962009628e-12,2.4927701086980722e-11,1.214672592933281e-11,1.2056166489891622e-11,1.2567329232000467e-11,1.8692929779151247e-12,1.1112600578222305e-11,4.015194262374542e-11,1.4355260554066431e-11,9.034248989411481e-12,5.0204412125710445e-12,1.3182779561042183e-11,1.0483797950979872e-11,1.0722121693317256e-11,1.3475617435428236e-11,1.2932304722728468e-11,2.1194825225176633e-10,1.143010108040135e-11,3.843787223934006e-12,1.1754241227228688e-11,1.8587763327289485e-11,4.907668457147552e-12,1.2693484869968756e-11,1.2673979511261416e-11,1.2974613753683568e-11,2.397626386971944e-12,1.3006290832621504e-11,0.9999999993492898,1.2613299388276635e-11,1.1880911087664405e-11,1.089366615670731e-11,1.4071263223455193e-11,1.1785164278622264e-11,1.2941244069905436e-11,5.00943102718931e-12,1.1910871047219665e-11,8.081186631369398e-12,1.2001463772154424e-11
GCA_002127355.1_ASM212735v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_002127365.1_ASM212736v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE16,2.957734487542746e-12,1.336071708030133e-12,5.8091008037090924e-12,2.9980941799483348e-12,2.9788613400006717e-12,3.011677975430567e-12,9.994341810339341e-13,2.7376434057458906e-12,1.3668587297281891e-11,3.588987925201713e-12,1.9722528154282046e-12,1.0978630927418838e-12,2.212801372210215e-12,2.226559567432186e-12,2.5944464240788775e-12,3.34582417777661e-12,3.0748340796754188e-12,1.2459727344718447e-10,2.824608508529598e-12,1.0553874477630948e-12,2.888269789170837e-12,4.74695222285478e-12,1.075030610054291e-12,3.050031346224856e-12,3.0315486258440966e-12,3.0523948704711567e-12,1.0192262640021971e-12,3.0073394790012844e-12,0.999999999766435,3.0270115580804933e-12,2.943645643204894e-12,2.504528650802832e-12,3.4945426150819684e-12,2.933649720688532e-12,3.027033619496242e-12,1.0982387956488277e-12,2.9794470854969883e-12,1.6304194672191558e-12,2.967444646254194e-12
GCA_001972465.1_ASM197246v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE17,1.2161008100577758e-11,7.386944405641811e-12,2.5297703899117798e-11,1.2357246904792703e-11,1.22636319033458e-11,1.2796913258226879e-11,1.852756182941381e-12,1.12881802021137e-11,4.0918328106812065e-11,1.461992201780102e-11,9.152141816068044e-12,5.043369731955119e-12,1.333403162695912e-11,1.0622618713213455e-11,1.0886029369487123e-11,1.3689623573607658e-11,1.317461475109876e-11,2.1539237184423172e-10,1.1615544872299986e-11,3.843062552520482e-12,1.1938764621510104e-11,1.8888382246253102e-11,4.909314276728577e-12,1.2927185711922931e-11,1.290778511148967e-11,1.3220391234150918e-11,2.387852719120765e-12,1.325648439075043e-11,0.9999999993389147,1.2843076990369647e-11,1.2081086168151241e-11,1.1049721555650888e-11,1.4296258687532602e-11,1.1964979396061776e-11,1.3187445506636196e-11,5.0332801006509404e-12,1.2111390047568755e-11,8.178940983442265e-12,1.2206915952186343e-11
GCA_001972385.1_ASM197238v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_001972405.1_ASM197240v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE18,2.250703333145779e-12,1.0639486756946316e-12,4.1167402588813686e-12,2.326729244794508e-12,2.291870027868954e-12,2.5601609602870996e-12,1.3532842678655436e-13,1.9399177601799502e-12,7.273511347252641e-12,2.9100347320114722e-12,1.3930724850204115e-12,5.917855007605299e-13,2.1009389561035197e-12,1.6550068215697545e-12,1.8233475031331094e-12,2.3372357239054048e-12,2.7014687121614096e-12,2.1982735741149935e-11,2.0455681801203933e-12,3.872434153128098e-13,2.0377936785819074e-12,3.207050945321463e-12,6.003359499357607e-13,2.600326396295565e-12,2.6038697285159766e-12,2.7449190076983614e-12,1.7629287551779418e-13,2.7990733534319425e-12,0.9999999998993542,2.5591765898362832e-12,2.2078727677693388e-12,1.7738686605209256e-12,2.455083187885423e-12,1.962750137165765e-12,2.7498440151793735e-12,5.9411149251708e-13,2.2001650613068585e-12,1.2172004642990562e-12,2.268908986152007e-12
GCA_006376585.1_ASM637658v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE19,1.2214997388881055e-14,2.257169111060755e-15,1.6333804994659438e-14,1.2947852468355064e-14,1.2619422944703112e-14,1.5043567314098645e-14,8.730046200196989e-17,9.233368613405624e-15,7.429655034717327e-14,1.8286160467051562e-14,4.379612816199235e-15,8.800128209411277e-16,4.500638713166159e-15,5.169793932643256e-15,8.060141002184087e-15,1.1244375559110428e-14,1.641789321934525e-14,5.896997860744728e-13,1.019919904103762e-14,4.0077616632496104e-16,9.558182631474824e-15,1.62803163016303e-14,4.1221560973634294e-16,1.5527622335193862e-14,1.5513728870871118e-14,1.678743178838421e-14,1.829712874652486e-16,1.7218599172289608e-14,0.999999999998985,1.4979751254587452e-14,1.176084472748813e-14,6.68939454311043e-15,1.1943870109080478e-14,8.88538443446821e-15,1.681841134461071e-14,9.088974363145161e-16,1.1825819641906565e-14,3.220213841394971e-15,1.2394053001376326e-14
NODE20,1.645254674901271e-08,8.91921591296256e-09,3.1877534802176385e-08,1.6866281081418134e-08,1.6675039959992412e-08,1.8044493245436496e-08,1.1395798725096781e-09,1.4699695563401466e-08,5.166471612979123e-08,2.0489044748674717e-08,1.1268508146773833e-08,5.215077343871213e-09,1.6931642372206742e-08,1.3268086510166038e-08,1.4005086343758397e-08,1.772530520543399e-08,1.8811138657159603e-08,1.6043076864948254e-07,1.5314819569669987e-08,3.4763693953572415e-09,1.5490367449884662e-08,2.4255299285222437e-08,5.123033312204646e-09,1.827138826084666e-08,1.8274859824672907e-08,1.9006468112965676e-08,1.6155804171663585e-09,1.9236532321802188e-08,0.99999925651073,1.8068146364854635e-08,1.623289699624031e-08,1.3937341505646617e-08,1.8567069967427304e-08,1.515342343611269e-08,1.9004807382922617e-08,5.227837655869017e-09,1.6203117275030616e-08,9.994879223118978e-09,1.6551271166859738e-08
GCA_001601675.1_ASM160167v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_002127375.1_ASM212737v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE21,8.493606246937476e-13,7.9051604822844e-13,8.346613576714769e-13,8.487765689019393e-13,8.490968369524813e-13,8.42550102331306e-13,1.0293548145837071e-13,8.48549589283606e-13,9.024437008799162e-13,8.506238670796715e-13,8.255852677989033e-13,6.731322677667462e-13,7.720981668123104e-13,8.210124244715839e-13,8.452421559633882e-13,8.49281684756214e-13,8.405281527288217e-13,9.887590334543816e-13,8.490786394756459e-13,5.138609354538031e-13,8.480072825863201e-13,8.53421363170239e-13,4.806883229031003e-13,8.429194680534677e-13,8.419715476281774e-13,8.382242486845673e-13,3.26745224862247e-13,8.343840113341161e-13,0.9999999999701834,8.427561317898098e-13,8.494940938967389e-13,8.351652832012252e-13,8.494678851000194e-13,8.490229360965173e-13,8.369298438144055e-13,6.78959438394982e-13,8.509740566033078e-13,8.101971611664215e-13,8.492597157086528e-13
GCA_008630415.1_ASM863041v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE22,1.0889170741469263e-12,1.0331851186433747e-12,1.1597874357056225e-12,1.0922781882828677e-12,1.0907456483728296e-12,1.1021713241525057e-12,9.526735646811398e-13,1.0749594475931324e-12,1.3382311292835939e-12,1.1184659842661203e-12,1.0490904870411759e-12,1.010786248244009e-12,1.0686190827721194e-12,1.058737909721102e-12,1.0694526864185359e-12,1.0916520156027267e-12,1.1084946542612592e-12,2.29508504777069e-12,1.0797110003883407e-12,9.989358170054862e-13,1.0788294426722625e-12,1.1291236744104127e-12,1.0018820980039976e-12,1.1041457692912206e-12,1.1042140334731118e-12,1.1103006675887523e-12,9.862039362034419e-13,1.1125433726482087e-12,0.9999999999577243,1.1021329347596083e-12,1.086996085065034e-12,1.0657141185515716e-12,1.0966304914143512e-12,1.0758313366598955e-12,1.1104968036507808e-12,1.0110923673897296e-12,1.0869562860756187e-12,1.0407254360522414e-12,1.0897269814268158e-12
GCA_008630455.1_ASM863045v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
