#name, A, B, C, D, E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z, [, \, ], ^, _, `, a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, {, |, }, ~, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,  , ¡, ¢, £, ¤, ¥, ¦, §, ¨, ©, ª, «, ¬, ­, ®, ¯, °, ±
GCA_006376505.1_ASM637650v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000037, 3.482623402533506e-06, 3.4092443708544497e-06, 3.4286363398453942e-06, 3.879670309193319e-06, 3.465951157508261e-06, 3.881610494596812e-06, 3.4441556488313853e-06, 3.487644884294679e-06, 3.4390078239285193e-06, 4.475190948465822e-06, 3.4589867724749146e-06, 3.493865074588746e-06, 3.843697727047381e-06, 3.689815807038014e-06, 3.433709676877748e-06, 2.871192661930671e-06, 3.342386125353275e-06, 3.4294985020500175e-06, 3.4627366942742432e-06, 3.4320615271788544e-06, 3.4760224456681547e-06, 3.446897797195848e-06, 3.461621695948871e-06, 3.4114337757748377e-06, 3.5579220116154857e-06, 3.4533284393738752e-06, 3.411191291349673e-06, 4.326067990679099e-06, 6.1120047969301406e-06, 0.002307668003539117, 3.6414574965736054e-06, 3.43439586939389e-06, 3.4229198015983805e-06, 3.459915455626544e-06, 3.416208260123385e-06, 3.4589437540314217e-06, 3.3836860762746616e-06, 3.4682114249618547e-06, 3.5504053715792228e-06, 4.5618519329924634e-06, 4.298923723700587e-06, 3.469830066705285e-06, 3.3011655220649953e-06, 3.379868230691021e-06, 3.9339136033496315e-06, 3.3974608262319766e-06, 3.446654931218048e-06, 3.4359912630088184e-06, 3.4654079696629836e-06, 4.052028579683503e-06, 3.515743142260329e-06, 3.4210104920159262e-06, 3.4515925706024527e-06, 3.469292922340361e-06, 3.3909576798507795e-06, 3.427007897658336e-06, 3.453125459168379e-06, 3.455229841393673e-06, 3.4333734822781086e-06, 3.4489139648717205e-06, 3.455229841393258e-06, 3.4177949310296233e-06, 3.719352293900129e-06, 3.270435276300928e-06, 3.4092443708548842e-06, 3.441752224901299e-06, 3.5143498429918274e-06, 3.46702959906667e-06, 3.356557229125117e-06, 3.7941016147120785e-06, 3.439877978565511e-06, 3.2841576677851797e-06, 3.430296701561326e-06, 3.690028983309146e-06, 3.4553207136200013e-06, 3.4669539007982875e-06, 3.4670100856911175e-06, 3.537087615721526e-06, 3.929477990178368e-06, 0.00032799288139327297, 0.0003521545702803029, 4.431678086938605e-06, 3.378840440178518e-06, 4.3207089947977985e-06, 0.002237709662098485, 3.452531229735883e-06, 3.882570277119074e-06, 3.406486644258756e-06, 4.540771345649741e-06, 3.465611864623142e-06, 0.9943778516842398, 3.3122879101866137e-06, 3.4325626879669764e-06, 3.4238820107540284e-06, 3.459234112056729e-06, 3.5983581119661545e-06, 1.0388101886044277e-05, 3.5127172727058667e-06, 3.369243018187375e-06, 3.3953168803467784e-06, 3.4417494445530446e-06, 5.34255745422397e-06, 3.4514791065120832e-06, 3.421709470742007e-06, 3.451651908017285e-06, 3.3003296328918663e-06, 3.4484715776615596e-06, 5.599387872373779e-06, 3.963814135244926e-06, 3.4539528377972416e-06, 3.4954958294442377e-06, 3.495953132296589e-06, 3.4860206070272885e-06
GCA_003085935.1_ASM308593v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000038, 2.399195584796492e-06, 2.3511056706518192e-06, 2.365012853210073e-06, 2.50992077796756e-06, 2.3907524773357663e-06, 2.4798453709549577e-06, 2.372078671269169e-06, 2.3779150508424927e-06, 2.372162393367931e-06, 2.7221586958525507e-06, 2.3845189133560453e-06, 2.384487040940569e-06, 2.433350232744424e-06, 2.4178997098577435e-06, 2.3685084099053115e-06, 1.9806030487574255e-06, 2.3051809675687844e-06, 2.3655749357969323e-06, 2.388025954583173e-06, 2.3674003997675006e-06, 2.3966395446502464e-06, 2.3776315900510176e-06, 2.3869849179253378e-06, 2.3524481028635424e-06, 2.416282363369021e-06, 2.3817783740409747e-06, 2.352449988448359e-06, 2.5803697309180922e-06, 4.1763409936220806e-06, 0.0005267967102861966, 2.4011907651029414e-06, 2.3687440045836585e-06, 2.360970295913881e-06, 2.386674754913131e-06, 2.35605016197285e-06, 2.3858087474341287e-06, 2.3333567778816213e-06, 2.3918187919571445e-06, 2.3838553739747007e-06, 2.761702079100594e-06, 2.4797747877330537e-06, 2.379537499065098e-06, 2.2022702487563853e-06, 2.328249995472844e-06, 2.484143280908676e-06, 2.3355529167109796e-06, 2.376671668284354e-06, 2.3698593865057945e-06, 2.3898163275043573e-06, 2.492232104887703e-06, 2.405920290263181e-06, 2.3593954594878e-06, 2.37924283306706e-06, 2.393175076286441e-06, 2.338999608668912e-06, 2.3632760975439704e-06, 2.3816029304447076e-06, 2.3833023780436074e-06, 2.367475722639869e-06, 2.378877638911098e-06, 2.383302378043412e-06, 2.3571642915330076e-06, 2.4447624777089674e-06, 2.254477931570135e-06, 2.3511056706520344e-06, 2.374146897294166e-06, 2.4241771802776623e-06, 2.3915111891709856e-06, 2.3101028929740866e-06, 2.4472379655284757e-06, 2.3721182215933606e-06, 2.26373578276932e-06, 2.3657665686554004e-06, 2.4272341898405994e-06, 2.383506310221921e-06, 2.391534136953186e-06, 2.390881178750135e-06, 2.396020290446887e-06, 2.491162085540913e-06, 6.101030389565515e-05, 6.657683769105898e-05, 2.609947996701559e-06, 2.327893533066312e-06, 2.5419761823576247e-06, 0.007009265418652433, 2.3815217488263925e-06, 2.4653584222509635e-06, 2.348279250329523e-06, 2.7506708708942756e-06, 2.3857482978094544e-06, 0.9920717941831235, 2.283484898032371e-06, 2.3673458413693393e-06, 2.3616376724009086e-06, 2.384188146302068e-06, 2.408439165825579e-06, 5.907969964307997e-06, 2.3501172158066714e-06, 2.324129977701503e-06, 2.3268469173698287e-06, 2.37414437139343e-06, 2.8312062659814976e-06, 2.332712512818539e-06, 2.3599862825950087e-06, 2.3808910533056425e-06, 2.2706044782016013e-06, 2.3787700631581317e-06, 2.9464795486197694e-06, 2.5169469502797625e-06, 2.3823636318393768e-06, 2.384723262514451e-06, 2.3914520902669924e-06, 2.3845913296423544e-06
NODE_0000039, 1.767792979607721e-08, 1.7330366214000923e-08, 1.7434352610818767e-08, 1.8014441934489532e-08, 1.762410975611246e-08, 1.769376875131535e-08, 1.7475409383080025e-08, 1.744577355680549e-08, 1.7487068888359137e-08, 1.835131490003262e-08, 1.7572591409131882e-08, 1.7507959068093366e-08, 1.7410401465337505e-08, 1.7449648254585104e-08, 1.7460145167587267e-08, 1.4601874981324145e-08, 1.699251789417748e-08, 1.7438405469625758e-08, 1.7602651427184083e-08, 1.7452010147016597e-08, 1.7662274112685873e-08, 1.752746812319389e-08, 1.759349189491015e-08, 1.733988666165313e-08, 1.763310334305196e-08, 1.7557283108666086e-08, 1.733970915112201e-08, 1.783592819471313e-08, 3.6668595563227936e-08, 1.6260459682361973e-06, 1.7415986867371195e-08, 1.746114352445186e-08, 1.7404048525017544e-08, 1.7594213973137264e-08, 1.7366677058909562e-08, 1.758726297937221e-08, 1.7198323039327005e-08, 1.7630939094850324e-08, 1.738186033082103e-08, 1.854416899922432e-08, 1.6858885347163222e-08, 1.750510007408549e-08, 1.6057996496805152e-08, 1.7153247844497993e-08, 1.7629640847674218e-08, 1.719367858851793e-08, 1.7518261080313658e-08, 1.7469377640470692e-08, 1.761535473330345e-08, 1.7647135882728923e-08, 1.7645182693264136e-08, 1.7391888088057408e-08, 1.7532274213749303e-08, 1.764216331708507e-08, 1.724271628068783e-08, 1.7419765524058346e-08, 1.7555917666684573e-08, 1.756909427794742e-08, 1.7449823732115452e-08, 1.7535346518804265e-08, 1.756909427794542e-08, 1.7375488301846092e-08, 1.766762468722086e-08, 1.661569202052116e-08, 1.7330366214002353e-08, 1.7501907378976858e-08, 1.7870470527761766e-08, 1.7629675791639605e-08, 1.7013864525611028e-08, 1.7541417911132915e-08, 1.7484744053936572e-08, 1.6683496443268382e-08, 1.7438775745849617e-08, 1.7599380733417566e-08, 1.7570873005463817e-08, 1.7630020190482152e-08, 1.762356784445806e-08, 1.755084454015645e-08, 1.7710731036946273e-08, 1.2959037477115266e-07, 1.4562980071946394e-07, 1.7909133089646315e-08, 1.7150972842308175e-08, 1.7688082523125082e-08, 2.645545785216782e-05, 1.755613941430004e-08, 1.754791131558963e-08, 1.7305794351841393e-08, 1.84778122125046e-08, 1.7564507087935017e-08, 0.9999697102403547, 1.6829881651964513e-08, 1.7450147267260727e-08, 1.740937988891172e-08, 1.7566206840776023e-08, 1.7538001207433963e-08, 4.4256770446935654e-08, 1.7110721294827493e-08, 1.7133347932179866e-08, 1.7108359663745727e-08, 1.7501887690086458e-08, 1.8363940712749392e-08, 1.7055588782749666e-08, 1.7396677669091776e-08, 1.755139877610535e-08, 1.671718806218952e-08, 1.7535925523346217e-08, 1.9419822703239093e-08, 1.7916089447791437e-08, 1.7561873265692773e-08, 1.75021294383389e-08, 1.7577262088183164e-08, 1.7526704346116264e-08
GCA_001295045.1_ASM129504v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000040, 4.288231178086134e-09, 4.2068619252155784e-09, 4.232474027648563e-09, 4.326032792271147e-09, 4.278290195797671e-09, 4.2352266163347316e-09, 4.241324722812998e-09, 4.226805637834998e-09, 4.245140098240453e-09, 4.240653951441946e-09, 4.26466067731034e-09, 4.242896635809652e-09, 4.1815223056932134e-09, 4.199973522545743e-09, 4.238611184078333e-09, 3.545366784220938e-09, 4.1246100619834204e-09, 4.23341560984478e-09, 4.272244776379795e-09, 4.2367702326643504e-09, 4.286881857483134e-09, 4.254908939501847e-09, 4.270786676970901e-09, 4.209153073780915e-09, 4.258148572288157e-09, 4.261610398204696e-09, 4.209123907355172e-09, 4.214850331887274e-09, 1.0348985252521961e-08, 3.144554329641698e-08, 4.202195229231751e-09, 4.238841679711713e-09, 4.225046157782933e-09, 4.2712859965479784e-09, 4.215838502200829e-09, 4.269324955798039e-09, 4.174839380666143e-09, 4.278718896382118e-09, 4.20091849538734e-09, 4.275189052699816e-09, 3.955963237566565e-09, 4.2461479403739805e-09, 3.881163526797378e-09, 4.162767891693804e-09, 4.212895180359768e-09, 4.171624665279545e-09, 4.2526447766577855e-09, 4.240514573019829e-09, 4.27553390849607e-09, 4.222787056584655e-09, 4.272099918681966e-09, 4.221844901146725e-09, 4.254825507901853e-09, 4.283030174040111e-09, 4.185715282343296e-09, 4.2287116241144995e-09, 4.261154197860711e-09, 4.264815825983538e-09, 4.235199461289366e-09, 4.256733969867626e-09, 4.264815825982865e-09, 4.2178651051211034e-09, 4.2531344559284985e-09, 4.033425225779249e-09, 4.206861925215904e-09, 4.248892019038415e-09, 4.338168913774351e-09, 4.27979371453926e-09, 4.128694724518814e-09, 4.209517874207802e-09, 4.244332358908236e-09, 4.0493618489221646e-09, 4.2333571880647725e-09, 4.246755350924701e-09, 4.265622498911413e-09, 4.2799913408996946e-09, 4.277018760376431e-09, 4.250502543101971e-09, 4.235843116633363e-09, 5.728959518583601e-09, 7.073305461506434e-09, 4.218080323549352e-09, 4.162140694385944e-09, 4.205592225777899e-09, 1.529154546578961e-07, 4.261874514958e-09, 4.19964562829575e-09, 4.200659805632024e-09, 4.260960494394626e-09, 4.260837752362767e-09, 0.9999993343928354, 4.08521267529065e-09, 4.235945592875405e-09, 4.225956615492925e-09, 4.262952280380191e-09, 4.236586885974393e-09, 1.0904040373214922e-08, 4.13287960897566e-09, 4.159480346620656e-09, 4.148792161994155e-09, 4.24888552643479e-09, 4.216956099603992e-09, 4.1267050711695774e-09, 4.223084099592338e-09, 4.2607660068863166e-09, 4.05534204744664e-09, 4.257135616264602e-09, 4.51219456903212e-09, 4.286622083735157e-09, 4.2631584703000734e-09, 4.241193019612097e-09, 4.262305612152494e-09, 4.250026971221729e-09
GCA_001294915.1_ASM129491v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_006376545.1_ASM637654v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000041, 1.1403986192673303e-06, 1.11866104623265e-06, 1.1254757430857746e-06, 1.150238778607691e-06, 1.1376871290132499e-06, 1.1261858820419935e-06, 1.127828794950909e-06, 1.1239219779344405e-06, 1.1288537932749148e-06, 1.1272929757328703e-06, 1.1340660530504292e-06, 1.1281991606140684e-06, 1.111148352154549e-06, 1.1167006698167405e-06, 1.127114532497739e-06, 9.424969000131784e-07, 1.0967638206858526e-06, 1.125727630089622e-06, 1.1360986405045154e-06, 1.1266200639354204e-06, 1.1399686215666723e-06, 1.1314570199551708e-06, 1.1356791326903978e-06, 1.1192699872157144e-06, 1.1322409479909304e-06, 1.1332571206827305e-06, 1.1192598433281314e-06, 1.120548238082553e-06, 1.529374359757933e-06, 3.6597584579893176e-06, 1.1170504903302465e-06, 1.1271737566259824e-06, 1.1234971762840896e-06, 1.1358142673689915e-06, 1.121044530512516e-06, 1.1352983814050547e-06, 1.110123814950978e-06, 1.1378347910738478e-06, 1.1169890742939558e-06, 1.1365086023946827e-06, 1.0515459435920618e-06, 1.1290503453259185e-06, 1.0316908231129642e-06, 1.1069156548486681e-06, 1.1201115840641606e-06, 1.1092626182569858e-06, 1.1308463304743477e-06, 1.1276289501538678e-06, 1.136965216017036e-06, 1.1217242748773798e-06, 1.135972488653173e-06, 1.1226523136226685e-06, 1.1314380665288917e-06, 1.138937922659503e-06, 1.1130286299597639e-06, 1.1244735253600612e-06, 1.1331378241257723e-06, 1.1341019841961242e-06, 1.126224311669441e-06, 1.1319384902102613e-06, 1.1341019841961384e-06, 1.1215926151634551e-06, 1.1308564544991905e-06, 1.0724572939361282e-06, 1.118661046232701e-06, 1.1298490282560976e-06, 1.1536349999473977e-06, 1.1380832102743517e-06, 1.0978307986087999e-06, 1.1192261971927854e-06, 1.128638676361548e-06, 1.0767173537536496e-06, 1.1257128330698338e-06, 1.1287712709620827e-06, 1.1343056419129547e-06, 1.1381326830138486e-06, 1.137378059017506e-06, 1.1300743356386063e-06, 1.126225841399716e-06, 1.184293838709958e-06, 1.4379877091723187e-06, 1.1213443053166786e-06, 1.1067500719044213e-06, 1.1170550772815824e-06, 0.9923080761633211, 1.1333125420633278e-06, 1.1166084392419129e-06, 1.117000675214501e-06, 1.1327234319553536e-06, 1.1330171865068688e-06, 0.007563251155919572, 1.0862567743991522e-06, 1.1264062942176422e-06, 1.1237538932558777e-06, 1.1335920497352275e-06, 1.1264706725727263e-06, 1.9573890247172e-06, 1.0988579080054064e-06, 1.1060327263653768e-06, 1.1031768145401343e-06, 1.129847342452408e-06, 1.1208687003405622e-06, 1.0972476750944917e-06, 1.1229811566320767e-06, 1.1330156714149356e-06, 1.0782917700204526e-06, 1.1320447319089912e-06, 1.1982027501741915e-06, 1.1398141948035832e-06, 1.1336559334926608e-06, 1.1277559133723136e-06, 1.1333344484814534e-06, 1.130064236636041e-06
NODE_0000042, 2.678744021415091e-08, 2.6259982585965127e-08, 2.6418292360739724e-08, 2.6998606196675325e-08, 2.6706721940471848e-08, 2.645460370956397e-08, 2.6473589369562193e-08, 2.6382721467985908e-08, 2.6498558051084384e-08, 2.645533269658397e-08, 2.662470756284409e-08, 2.6489159123708438e-08, 2.6083304632079044e-08, 2.6210801321053057e-08, 2.6457704325734113e-08, 2.212176902165201e-08, 2.5748413914267768e-08, 2.6424451978621376e-08, 2.6674609153629582e-08, 2.644510857524217e-08, 2.676000681815417e-08, 2.656000195722607e-08, 2.665752664231016e-08, 2.627421072145025e-08, 2.6576976750046705e-08, 2.660565578123054e-08, 2.627322351566581e-08, 2.6302242591142845e-08, 3.812216669450404e-08, 8.069025383523126e-08, 2.622353144032161e-08, 2.6458608435997497e-08, 2.6371824879982598e-08, 2.6660980772814865e-08, 2.631422618820619e-08, 2.6650445025485425e-08, 2.6057805832272778e-08, 2.671867009241135e-08, 2.622084944826266e-08, 2.6667534771999736e-08, 2.4678183882903174e-08, 2.6503979638265667e-08, 2.4234843655469105e-08, 2.5985211415261478e-08, 2.6291014689442982e-08, 2.6038545912693634e-08, 2.6544369053324917e-08, 2.647162919129569e-08, 2.669280905446183e-08, 2.6331213657005295e-08, 2.666534345172159e-08, 2.635354548892059e-08, 2.6562010007010263e-08, 2.6733519358610793e-08, 2.6128135832268707e-08, 2.6395130157407942e-08, 2.6603730742702762e-08, 2.662342174523121e-08, 2.644107888212736e-08, 2.657000032478986e-08, 2.662342174523138e-08, 2.6328772858513076e-08, 2.6556028895522472e-08, 2.5173477229323847e-08, 2.6259982585966582e-08, 2.65209424573052e-08, 2.7080340022299764e-08, 2.6714832915021146e-08, 2.5770144567958972e-08, 2.6275329410804882e-08, 2.649375811079802e-08, 2.527707583788948e-08, 2.6424452061182626e-08, 2.649792659788509e-08, 2.6625577231221714e-08, 2.6715264575278476e-08, 2.6706856734970438e-08, 2.652872022596912e-08, 2.6432261503356802e-08, 2.6635462012151404e-08, 3.260963566414305e-08, 2.6313799515789548e-08, 2.5981979965129947e-08, 2.6216526659611502e-08, 0.9961921655650898, 2.6603491792851007e-08, 2.6206491121984273e-08, 2.6219218630939988e-08, 2.657718558955416e-08, 2.6597531194402155e-08, 0.0038048158095521085, 2.5499143839100618e-08, 2.644148069681292e-08, 2.638126986677288e-08, 2.6610554358357256e-08, 2.6441926304127976e-08, 4.937758546683459e-08, 2.579571633291199e-08, 2.596177906997693e-08, 2.5896260972805213e-08, 2.6520915103085547e-08, 2.6294749804973964e-08, 2.5757074083896252e-08, 2.6361125441670776e-08, 2.6596129947601596e-08, 2.531524852754919e-08, 2.6572512166834374e-08, 2.812714735974679e-08, 2.676077284820203e-08, 2.661193416975444e-08, 2.6473386262911124e-08, 2.660424647592145e-08, 2.6527574751781794e-08
GCA_002993145.1_ASM299314v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000043, 1.1354122878371944e-06, 1.113792154369776e-06, 1.1205797953207885e-06, 1.1450253558212103e-06, 1.132736037750791e-06, 1.1210071894685008e-06, 1.1229176033078396e-06, 1.1189943874473006e-06, 1.1239420483559182e-06, 1.1212625680016218e-06, 1.1291238198459708e-06, 1.1232542546612667e-06, 1.1061124204451715e-06, 1.1116824665309042e-06, 1.122210388013253e-06, 9.383988857654179e-07, 1.0919876262031053e-06, 1.120830262450066e-06, 1.1311478449847006e-06, 1.1217192148328951e-06, 1.135004282872687e-06, 1.1265336088807725e-06, 1.1307376371947971e-06, 1.1143983830761703e-06, 1.1271967732879599e-06, 1.1283216097214053e-06, 1.1143887948350757e-06, 1.115162003357153e-06, 1.5217204038129038e-06, 2.678041051681519e-06, 1.1120739955948472e-06, 1.1222695679442798e-06, 1.1186095282384775e-06, 1.1308734324667965e-06, 1.1161669696002888e-06, 1.1303576965635862e-06, 1.1052931770112623e-06, 1.1328728425645557e-06, 1.1120451152218337e-06, 1.1303762702487142e-06, 1.0463653414874154e-06, 1.124122088129681e-06, 1.0271155327546489e-06, 1.1020924304597528e-06, 1.1149408269575303e-06, 1.1044258655811947e-06, 1.1259261811759847e-06, 1.1227200373544138e-06, 1.132012780802951e-06, 1.1165699573816163e-06, 1.1309697493204238e-06, 1.1177663608395596e-06, 1.1265072737190272e-06, 1.133984424943192e-06, 1.1081845567672464e-06, 1.1195807390328756e-06, 1.1282017797627668e-06, 1.1291654592901936e-06, 1.1213176609416604e-06, 1.1270132847430968e-06, 1.129165459290204e-06, 1.1167112161470429e-06, 1.1257703379107118e-06, 1.0677904667427898e-06, 1.113792154369828e-06, 1.1249341745070031e-06, 1.148615382997157e-06, 1.133131743100308e-06, 1.0930469717054137e-06, 1.114137373107175e-06, 1.1237266462688136e-06, 1.0720276803541137e-06, 1.1208146746174402e-06, 1.1237440604110724e-06, 1.1293713687371453e-06, 1.1331819150286756e-06, 1.1324191106546892e-06, 1.1251108949292868e-06, 1.1210445761459095e-06, 1.0838231406717577e-06, 1.3272221310419771e-06, 1.1158925439120422e-06, 1.1019263552336407e-06, 1.1118047395376728e-06, 0.9923272959791886, 1.128381133376029e-06, 1.1114845221879497e-06, 1.11213897938134e-06, 1.1266183933983088e-06, 1.1280705567590065e-06, 0.007545774302616984, 1.0815280794278465e-06, 1.1215039641058268e-06, 1.1188615029615314e-06, 1.1286521673838373e-06, 1.1214763700717287e-06, 1.9438067197888586e-06, 1.0939825709989328e-06, 1.1012216423199657e-06, 1.0983567319513302e-06, 1.1249324815276048e-06, 1.1149293516823346e-06, 1.0924119983717183e-06, 1.118094187964086e-06, 1.1280859611509475e-06, 1.0735837512912072e-06, 1.1271202555359157e-06, 1.192091969983133e-06, 1.1345734277004045e-06, 1.1287223447880981e-06, 1.1228146457136906e-06, 1.1283816814326445e-06, 1.1251255986894458e-06
