name,Algeria,Armenia,Azerbaijan,Bolivia,Brazil,Canada,China,Democratic Republic of the Congo,England,Estonia,France,Georgia,Germany,India,Indonesia,Iran,Italy,Kazakhstan,Kenya,Kyrgyzstan,Lithuania,Madagascar,Mongolia,Myanmar,Nepal,Norway,Peru,Poland,Russia,Spain,Switzerland,Tajikistan,The Netherlands,Turkmenistan,Uganda,United States of America,Uzbekistan,Vietnam,Zimbabwe
NODE6,1.9013622973962296e-06,2.8173785532279717e-06,1.3274571399132347e-05,1.879914979342488e-06,1.8704052952927964e-06,1.9338211055901056e-06,4.8010185696505464e-05,1.925986097605846e-06,1.897827255569163e-05,9.609687584880004e-06,9.537511325878632e-06,2.00135699235183e-06,0.40482229033414996,2.7164037505770626e-06,1.7929632038852926e-06,2.232294472176126e-06,3.715550455723318e-06,3.34002763467541e-05,1.8744947197658681e-06,2.08195982786231e-06,9.900214024346443e-06,2.1348637512601784e-06,4.770252801879266e-06,1.71719553360807e-06,1.856633569935237e-06,3.544407782547004e-06,2.1044308043390928e-06,1.9575197191273603e-06,0.5949598092010859,5.461763834164016e-06,3.7003591952795984e-06,2.2622267678057426e-06,4.5610425999842e-06,3.215360423869844e-06,1.9228825277046824e-06,1.6918857739868883e-06,1.920167344076731e-06,1.7234993531260141e-06,1.9013622973965527e-06
SAMEA104233049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE7,1.8910403777244444e-06,2.801872575185852e-06,1.3145485482101718e-05,1.8697794097878698e-06,1.8602312883030298e-06,1.923456009327597e-06,4.5947188284452176e-05,1.9155533025651545e-06,1.893255670542744e-05,4.74445343440857e-06,9.501909573104531e-06,1.9906163016299687e-06,0.40479129638117456,2.6989857176884816e-06,1.7829420174426532e-06,2.220345744329115e-06,3.7002934019763957e-06,3.282363758357785e-05,1.8641853380778098e-06,2.0687824523740712e-06,7.3674097684583395e-06,2.122507355014165e-06,4.732916119658271e-06,1.7074122673935392e-06,1.8464374400183883e-06,3.529536333724122e-06,2.0930970011829506e-06,1.9439455948495357e-06,0.5950014557256221,5.44296081624466e-06,3.6852586419143135e-06,2.2499602784219242e-06,4.537455940199701e-06,3.196520209881186e-06,1.9124658670611616e-06,1.6822545212417272e-06,1.909719311990114e-06,1.7136803588404372e-06,1.8910403777247631e-06
SAMEA104233048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMEA3541826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE8,1.1711223743038722e-06,7.812717119644216e-06,2.4875643499618864e-05,1.0894308783189828e-06,1.1700815696389491e-06,1.0673372857959098e-06,0.2890228181661788,1.1727278928817037e-06,2.3510642905260033e-06,2.665456512692492e-06,2.2459377955778424e-06,1.1523838791489419e-06,5.761861353930942e-06,4.625655996681787e-06,1.4166803434588467e-06,1.258468468853624e-06,1.1313976504166568e-06,4.6000251027324226e-05,1.3089855393450313e-06,4.7059656092007904e-06,4.29209593503355e-06,2.34567329292767e-06,1.4466518172401483e-05,1.5699658868409018e-06,1.2650887470819154e-06,1.1274897617875569e-06,1.2281767407878803e-06,1.0828828307424456e-06,0.710821958010245,1.1292087541361065e-06,1.078930023049674e-06,1.4860092462494333e-06,2.7733148101271967e-06,1.8614500794180874e-06,1.1710890276047184e-06,1.5473429353350068e-06,1.0667880418287345e-06,1.577507829391913e-06,1.1711223743039344e-06
NODE9,6.002455885730609e-07,7.151845007621124e-07,1.6466616000912954e-06,5.391210772000055e-07,6.050255379687766e-07,5.133267001606057e-07,0.9924125850654362,5.956296648708244e-07,9.061348597741627e-07,7.322182992431279e-07,7.96713235540239e-07,5.307027578095443e-07,1.5753935954116095e-06,3.0831018647390127e-06,8.320921397637707e-07,5.617236332375007e-07,5.367552651741498e-07,7.738547766493994e-06,7.154909612322774e-07,4.076989216964374e-06,7.505695444355283e-07,1.4500974894886397e-06,6.0765826965735306e-06,9.942186190873914e-07,6.861887261438941e-07,5.338589038067916e-07,6.097174478804326e-07,5.178152563580784e-07,0.007541065105260516,5.514627163752242e-07,5.179495609848683e-07,7.191501016942958e-07,1.2515861968982286e-06,7.022436579576161e-07,5.948702596593423e-07,9.799808106409824e-07,5.127031686983155e-07,9.995302929804338e-07,6.00245588573053e-07
GCA_000323485.1_ASM32348v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_000323845.1_ASM32384v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE10,5.914148391698436e-07,4.925416056609429e-05,9.024661708891793e-05,5.399724082394324e-07,5.937258833609967e-07,5.211611684859101e-07,0.2796165288925808,5.887553150944997e-07,9.46396408058714e-07,8.248526149879338e-07,8.669739305372673e-07,8.27573975016904e-07,1.8419053731932785e-06,2.5271421916129463e-06,7.718153610210641e-07,6.313472551699958e-07,5.444171328010444e-07,1.622381484561364e-05,6.831898072959142e-07,4.113638711082609e-06,9.249835373133428e-07,1.2659604076417313e-06,2.3905845436344605e-05,8.942960597118212e-07,6.589562368742172e-07,5.420805205488864e-07,6.094911601182075e-07,5.262250119897385e-07,0.7201737719427718,5.551310674659413e-07,5.261539296021362e-07,7.064467189186111e-07,1.205061372123392e-06,7.591955228670225e-07,5.879755113737965e-07,8.812127761008139e-07,5.21016667012759e-07,8.988429965381394e-07,5.914148391698797e-07
NODE11,3.539812836740516e-05,0.012866295831478245,0.01348984619623202,3.3413278733739235e-05,3.52340346613239e-05,3.311422854492835e-05,0.0865158965232269,3.546242680093548e-05,5.3653491407557796e-05,4.7842893569363455e-05,5.173667720667988e-05,8.016939133757729e-05,8.613779256687425e-05,8.432309652166148e-05,4.0229131563451184e-05,4.151955454386643e-05,3.4300188701258436e-05,0.0004057734864152295,3.815439115223626e-05,8.22565083438536e-05,4.8823922583719154e-05,5.494408317984441e-05,0.0001434582841981462,4.29178538476446e-05,3.730564731719889e-05,3.4228209077222906e-05,3.757649551926324e-05,3.341242721625838e-05,0.8850727819484683,3.452499877331757e-05,3.341526851989793e-05,4.085286583457904e-05,5.9589566266813064e-05,4.62522119555185e-05,3.5411100108265865e-05,4.228994317653666e-05,3.29503165310713e-05,4.3109477683976674e-05,3.539812836740882e-05
NODE12,1.406772822324216e-07,2.1455054000430545e-05,5.9645510959434156e-05,1.3483207380804214e-07,1.3949744394548336e-07,1.3531618449607723e-07,0.0006466647012310929,1.4184490538697495e-07,3.1772371651711695e-07,2.8755248204892373e-07,3.2128640141525156e-07,2.449123882336402e-07,7.564500332915107e-07,4.084502798398927e-07,1.5101159736464509e-07,1.7612717797554318e-07,1.437671513663986e-07,8.061805166577676e-06,1.4844617457002416e-07,3.0416858520534313e-07,2.934658145546247e-07,2.3086114478762254e-07,9.528674440946286e-07,1.5622527328595776e-07,1.4469223467745013e-07,1.4354329652304223e-07,1.514822817231987e-07,1.3656170782896332e-07,0.9992562292516822,1.405309923575914e-07,1.3663636011051383e-07,1.8188790224517203e-07,3.344217574068477e-07,2.605372618064514e-07,1.4163284956946074e-07,1.5391161504557147e-07,1.3478660320830662e-07,1.568912611842835e-07,1.406772822324402e-07
GCA_001294825.1_ASM129482v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE13,4.288727000135945e-09,4.383099389642853e-08,3.831756444313254e-07,4.216942314203158e-09,4.225013325640329e-09,4.318783513030086e-09,5.463553841178187e-06,4.359305815162551e-09,1.3655304593806844e-08,1.2849983829166038e-08,1.4738451865882042e-08,4.688895560073378e-09,4.4727701104753904e-08,1.1107486591773513e-08,4.14399605469278e-09,5.674939181839455e-09,4.679647799747832e-09,7.743557473337818e-07,4.3243385210826525e-09,5.761240397933605e-09,1.3112905321656863e-08,6.392449278851979e-09,3.111087103936325e-08,4.025232666978715e-09,4.22660002041698e-09,4.678037278324008e-09,4.727689443392283e-09,4.360651918613818e-09,0.9999930550812915,4.438336274502771e-09,4.364598002380027e-09,6.046797947435238e-09,1.2851663206897732e-08,1.0955603301389172e-08,4.352364845788331e-09,3.9672110406472495e-09,4.301254037175953e-09,4.040731407393669e-09,4.288727000136581e-09
NODE14,3.6498660634322823e-09,7.518849949947134e-09,1.2105250137550766e-07,3.60686003473061e-09,3.5909263801374854e-09,3.7083656229352827e-09,6.455909492179999e-07,3.715008289894978e-09,1.203518313932137e-08,1.1403077661062401e-08,1.3101499758771023e-08,3.844977848077741e-09,4.020589890948964e-08,8.93352228049219e-09,3.4486382168262752e-09,4.878141961246423e-09,4.025664787191198e-09,6.881742055696133e-07,3.6438639218188345e-09,4.226278726064616e-09,1.1635861496689088e-08,5.2610796545328535e-09,2.529675745428278e-08,3.3007584297778403e-09,3.565680371492756e-09,4.025329171356547e-09,4.041801424979468e-09,3.744497216166607e-09,0.9999982976406666,3.801618393752348e-09,3.747870654480831e-09,5.190804255149631e-09,1.1116072326551886e-08,9.659998817013588e-09,3.7090220624895677e-09,3.253379062782954e-09,3.6915372058068246e-09,3.313119858137349e-09,3.649866063432843e-09
NODE15,3.633980289227164e-09,7.424531823274926e-09,1.1882359328658368e-07,3.591341112558064e-09,3.5752492927107862e-09,3.6925561860412924e-09,6.003187914275012e-07,3.69885917648676e-09,1.1972386923028406e-08,1.134515778818537e-08,1.3033336693821397e-08,3.828161226372193e-09,3.992531610558242e-08,8.879680593378957e-09,3.4328648732159554e-09,4.8564131995135e-09,4.008267143436507e-09,6.752100721331049e-07,3.6275735830070753e-09,4.19932326653624e-09,1.1576699114250717e-08,5.234116699512784e-09,2.5105150111686175e-08,3.285182266139685e-09,3.5498537583398273e-09,4.007949753074936e-09,4.024391200125392e-09,3.728521401807214e-09,0.9999983595229661,3.785193132776497e-09,3.731849796336259e-09,5.1670451183768095e-09,1.1055932560617896e-08,9.609809514516752e-09,3.6928980722684256e-09,3.2380292324711768e-09,3.6754934460512163e-09,3.297482210788161e-09,3.6339802892277237e-09
GCA_002127355.1_ASM212735v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_002127365.1_ASM212736v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE16,3.6399999693831982e-09,7.43900324109622e-09,1.193524227375661e-07,3.597273292099155e-09,3.5811765974093704e-09,3.6986402445771375e-09,6.04829079068431e-07,3.7049959294689627e-09,1.1998808093803923e-08,1.1369721385616453e-08,1.3062421084894941e-08,3.83448234808123e-09,4.005059410325824e-08,8.899562710304627e-09,3.4386180987440004e-09,4.864941624579487e-09,4.015012094847787e-09,6.811858199008189e-07,3.6336497363815036e-09,4.20779170218606e-09,1.1601791431815113e-08,5.244046154801374e-09,2.5181194656215553e-08,3.290725446236001e-09,3.5557613706030654e-09,4.014690120513433e-09,4.031040570032928e-09,3.7346714403025005e-09,0.9999983479574557,3.7914997595779255e-09,3.738020258509796e-09,5.1763316769660335e-09,1.1080573335353558e-08,9.630930809277926e-09,3.699025104332041e-09,3.243491974354265e-09,3.681690002044417e-09,3.3030462270583514e-09,3.639999969383764e-09
GCA_001972465.1_ASM197246v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE17,3.633939699645254e-09,7.424353665701988e-09,1.1881598604101126e-07,3.591302215562607e-09,3.5752090410344567e-09,3.692517161254647e-09,6.000170508971817e-07,3.6988181562534475e-09,1.1972253651279649e-08,1.1345038503764622e-08,1.3033197014137488e-08,3.828120011391954e-09,3.992471048832568e-08,8.879528556406201e-09,3.4328212967762238e-09,4.8563619688835815e-09,4.008224761452907e-09,6.75147978806457e-07,3.6275305144233386e-09,4.199226990356248e-09,1.1576577199150189e-08,5.234042465670016e-09,2.510462797016566e-08,3.285137219099094e-09,3.54981200539216e-09,4.007907457261349e-09,4.02434747181399e-09,3.728481981184283e-09,0.9999983598977858,3.785152244124761e-09,3.731810260943906e-09,5.1669878063850554e-09,1.1055795705452097e-08,9.609693393000422e-09,3.6928571132391352e-09,3.237984840742539e-09,3.6754529558185484e-09,3.2974369707291825e-09,3.6339396996458144e-09
GCA_001972385.1_ASM197238v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_001972405.1_ASM197240v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE18,3.6438446886500653e-09,7.504259437207613e-09,1.2051858631957659e-07,3.600926350797709e-09,3.584997362694936e-09,3.7022801546338664e-09,6.408150332039313e-07,3.708869828615754e-09,1.2008749377170314e-08,1.1378503580481702e-08,1.3072402542961373e-08,3.8386545952105725e-09,4.008054483756231e-08,8.913619034580409e-09,3.4428826461750213e-09,4.869610861561439e-09,4.018918118218194e-09,6.821909685698161e-07,3.6377856540574263e-09,4.217798764380367e-09,1.1610758487159303e-08,5.251143380985303e-09,2.5220613815744583e-08,3.2952125256624255e-09,3.5597708107287615e-09,4.0185870999145475e-09,4.035150355074998e-09,3.738345751270527e-09,0.9999983094848205,3.795310199645972e-09,3.741698773241851e-09,5.181514161710654e-09,1.1091416659818966e-08,9.638876948188897e-09,3.7028933240462327e-09,3.2479136387115164e-09,3.685340005913813e-09,3.307553104418147e-09,3.643844688650634e-09
GCA_006376585.1_ASM637658v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE19,3.6460295318650886e-09,7.45350255903116e-09,1.1988359328627034e-07,3.603215187981515e-09,3.587113639501057e-09,3.7047342473462516e-09,6.093715137334872e-07,3.7111427746520164e-09,1.202528744341208e-08,1.1394338060836042e-08,1.3091570273611307e-08,3.840813823177229e-09,4.01762656075253e-08,8.919488998228421e-09,3.4443808568856536e-09,4.873484934133713e-09,4.021768312045756e-09,6.872148496162489e-07,3.6397359665526294e-09,4.216276915690336e-09,1.1626938029697586e-08,5.253994265806704e-09,2.525746898007157e-08,3.2962778587115323e-09,3.5616787170261547e-09,4.021441739531375e-09,4.037700833502301e-09,3.740831542168176e-09,0.9999983363028704,3.797816809604246e-09,3.744200842657868e-09,5.185634814501034e-09,1.1105268848385737e-08,9.652098545011998e-09,3.7051622128721756e-09,3.2489638131420465e-09,3.6878969365920387e-09,3.308619510427888e-09,3.6460295318656557e-09
NODE20,3.633954063585684e-09,7.424388858518715e-09,1.1881836414399824e-07,3.5913162746491584e-09,3.575223209733848e-09,3.692531503423374e-09,6.000508353212093e-07,3.698832772000384e-09,1.197232036604696e-08,1.1345099383283248e-08,1.3033270379051623e-08,3.828134923913181e-09,3.9925116245062764e-08,8.87958233069146e-09,3.432835435332626e-09,4.856382119674976e-09,4.008240674280852e-09,6.752007187932442e-07,3.6275452049869905e-09,4.199252011688701e-09,1.1576639476491578e-08,5.234067427979219e-09,2.510487441831014e-08,3.2851511019741616e-09,3.549826269732675e-09,4.007923350606251e-09,4.024363245891099e-09,3.728496487045935e-09,0.9999983598073537,3.785167249834067e-09,3.731824853224493e-09,5.167009881117966e-09,1.1055858929502804e-08,9.609755779132623e-09,3.6928717062327753e-09,3.237998521271492e-09,3.6754686222937036e-09,3.29745090761549e-09,3.6339540635862433e-09
GCA_001601675.1_ASM160167v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_002127375.1_ASM212737v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE21,3.639988031013891e-09,7.438895138437025e-09,1.1934954818745072e-07,3.5972624399846485e-09,3.581164607054434e-09,3.6986298307309195e-09,6.045929071960751e-07,3.7049840633615e-09,1.1998808038428995e-08,1.1369723672291337e-08,1.3062427919338507e-08,3.834470880831199e-09,4.0050799252089305e-08,8.899517931072155e-09,3.4386027162225306e-09,4.864930601774276e-09,4.0150014594550544e-09,6.81229120794522e-07,3.6336359673133264e-09,4.207745264550143e-09,1.1601793879287474e-08,5.244021705640465e-09,2.518116444640403e-08,3.2907080783452895e-09,3.555748067132456e-09,4.014679532490737e-09,4.0310283074635255e-09,3.734660957270164e-09,0.9999983481535263,3.7914888054014895e-09,3.738009833305071e-09,5.176318409937939e-09,1.1080562698662599e-08,9.630939204589814e-09,3.6990132540369423e-09,3.243474858343643e-09,3.6816807618317763e-09,3.3030287737966672e-09,3.6399880310144445e-09
GCA_008630415.1_ASM863041v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
