ID	LENGTH	ALIGNED	UNALIGNED	VARIANT	HET	MASKED	LOWCOV
GCA_000324185.1_ASM32418v1_genomic	4829855	4129389	137885	115	67	393247	169267
GCA_000324205.1_ASM32420v1_genomic	4829855	4203779	61384	118	123	393247	171322
GCA_000324225.1_ASM32422v1_genomic	4829855	4268334	46302	107	112	393247	121860
GCA_000324245.1_ASM32424v1_genomic	4829855	4095591	159484	90	156	393247	181377
GCA_000324265.1_ASM32426v1_genomic	4829855	4065696	219811	98	152	393247	150949
GCA_000324285.1_ASM32428v1_genomic	4829855	3918692	267511	38	146	393247	250259
GCA_000324305.1_ASM32430v1_genomic	4829855	4018512	235274	90	175	393247	182647
GCA_000324325.1_ASM32432v1_genomic	4829855	3806084	324076	65	73	393247	306375
GCA_000324345.1_ASM32434v1_genomic	4829855	4154615	158790	113	170	393247	123033
GCA_000324365.1_ASM32436v1_genomic	4829855	4180160	85463	41	80	393247	170905
GCA_000324385.1_ASM32438v1_genomic	4829855	3856616	141297	39	135	393247	438560
GCA_000324405.1_ASM32440v1_genomic	4829855	4218729	30104	45	124	393247	187651
GCA_000324425.1_ASM32442v1_genomic	4829855	4262996	46949	27	71	393247	126592
GCA_000324445.1_ASM32444v1_genomic	4829855	4016855	240795	86	227	393247	178731
GCA_000324485.1_ASM32448v1_genomic	4829855	3866956	313124	88	216	393247	256312
GCA_000324505.1_ASM32450v1_genomic	4829855	4037611	197725	81	130	393247	201142
GCA_000324545.1_ASM32454v1_genomic	4829855	3963397	240454	80	93	393247	232664
GCA_000324565.1_ASM32456v1_genomic	4829855	4228848	66254	80	108	393247	141398
GCA_000324585.1_ASM32458v1_genomic	4829855	3895337	271700	80	133	393247	269438
GCA_000324605.1_ASM32460v1_genomic	4829855	4054024	169813	89	256	393247	212515
GCA_000324625.1_ASM32462v1_genomic	4829855	4172116	28287	31	64	393247	236141
GCA_000324645.1_ASM32464v1_genomic	4829855	3958154	247287	25	46	393247	231121
GCA_000324685.1_ASM32468v1_genomic	4829855	4116100	162689	38	140	393247	157679
GCA_000324705.1_ASM32470v1_genomic	4829855	4040619	135748	34	147	393247	260094
GCA_000324725.1_ASM32472v1_genomic	4829855	4161380	136298	35	113	393247	138817
GCA_000324745.1_ASM32474v1_genomic	4829855	4173086	60818	35	170	393247	202534
GCA_000324765.1_ASM32476v1_genomic	4829855	4076208	166600	33	100	393247	193700
GCA_000324785.1_ASM32478v1_genomic	4829855	4257255	32948	34	88	393247	146317
GCA_000324805.2_EV76-CN_genomic	4829855	4124671	234009	19	407	393247	77521
GCA_000324825.1_ASM32482v1_genomic	4829855	4107853	99332	25	64	393247	229359
GCA_000324845.1_ASM32484v1_genomic	4829855	4239406	26786	36	98	393247	170318
GCA_000324865.1_ASM32486v1_genomic	4829855	3961309	229826	24	65	393247	245408
GCA_000324885.1_ASM32488v1_genomic	4829855	4234356	73783	71	137	393247	128332
GCA_000324905.1_ASM32490v1_genomic	4829855	4257721	63449	72	117	393247	115321
GCA_000324945.1_ASM32494v1_genomic	4829855	3833843	377108	78	122	393247	225535
GCA_000324965.1_ASM32496v1_genomic	4829855	4176232	111579	70	180	393247	148617
GCA_000324985.1_ASM32498v1_genomic	4829855	4052537	183546	73	120	393247	200405
GCA_000325005.1_ASM32500v1_genomic	4829855	4167120	72441	76	226	393247	196821
GCA_000325025.1_ASM32502v1_genomic	4829855	4085978	152602	79	293	393247	197735
GCA_000325045.1_ASM32504v1_genomic	4829855	3994873	241364	81	254	393247	200117
GCA_000325065.1_ASM32506v1_genomic	4829855	4144934	86214	82	297	393247	205163
GCA_000325085.1_ASM32508v1_genomic	4829855	4107536	57947	80	223	393247	270902
GCA_000325105.1_ASM32510v1_genomic	4829855	4108452	145918	75	245	393247	181993
GCA_000325125.1_ASM32512v1_genomic	4829855	4214275	41071	73	257	393247	181005
GCA_000325165.1_ASM32516v1_genomic	4829855	4055545	178498	37	101	393247	202464
GCA_000325205.1_ASM32520v1_genomic	4829855	4242504	66283	63	145	393247	127676
GCA_000325225.1_ASM32522v1_genomic	4829855	4063975	174806	66	57	393247	197770
GCA_000325245.1_ASM32524v1_genomic	4829855	4116469	125877	66	147	393247	194115
GCA_000325265.1_ASM32526v1_genomic	4829855	4036009	241611	62	148	393247	158840
GCA_000325285.1_ASM32528v1_genomic	4829855	3969148	248813	64	129	393247	218518
GCA_000325305.1_ASM32530v1_genomic	4829855	4125914	137959	62	104	393247	172631
GCA_000325325.1_ASM32532v1_genomic	4829855	4047400	194471	77	261	393247	194476
GCA_000325345.1_ASM32534v1_genomic	4829855	3996783	207638	77	235	393247	231952
GCA_000325365.1_ASM32536v1_genomic	4829855	4110919	94281	30	110	393247	231298
GCA_000325385.1_ASM32538v1_genomic	4829855	3840566	264956	29	95	393247	330991
GCA_000325405.1_ASM32540v1_genomic	4829855	3891157	277666	23	61	393247	267724
GCA_000325425.1_ASM32542v1_genomic	4829855	4266481	39278	20	88	393247	130761
GCA_000325445.1_ASM32544v1_genomic	4829855	3972349	251407	20	66	393247	212786
GCA_000325465.1_ASM32546v1_genomic	4829855	4229581	28157	30	102	393247	178768
GCA_000325485.1_ASM32548v1_genomic	4829855	3875910	346836	21	29	393247	213833
GCA_000475095.2_YP009_v2_genomic	4829855	4270871	150943	32	0	393247	14794
GCA_000475115.2_YP113_v2_genomic	4829855	4334101	90091	21	1	393247	12415
GCA_000475135.2_YPS03_v2_genomic	4829855	4419270	722	93	0	393247	16616
GCA_000475155.2_YP24H_v2_genomic	4829855	4271064	150882	32	0	393247	14662
GCA_000590535.1_EV_NIIEG_genomic	4829855	4270155	123405	21	190	393247	42858
GCA_000590535.2_ASM59053v2_genomic	4829855	4160528	272061	16	213	393247	3806
GCA_000734805.1_ASM73480v1_genomic	4829855	4354641	33230	50	409	393247	48328
GCA_000834235.1_ASM83423v1_genomic	4829855	4428769	2064	21	313	393247	5462
GCA_000834275.1_ASM83427v1_genomic	4829855	4303017	121906	138	392	393247	11293
GCA_000834335.1_ASM83433v1_genomic	4829855	4434357	255	8	86	393247	1910
GCA_000834495.1_ASM83449v1_genomic	4829855	4433948	193	9	34	393247	2433
GCA_000834755.1_ASM83475v1_genomic	4829855	4275407	158269	14	138	393247	2794
GCA_000834775.1_ASM83477v1_genomic	4829855	4386940	48051	10	38	393247	1579
GCA_000834905.1_ASM83490v1_genomic	4829855	4343430	89263	21	282	393247	3633
GCA_000835005.1_ASM83500v1_genomic	4829855	3931077	481450	85	470	393247	23611
GCA_000970105.1_ASM97010v1_genomic	4829855	4390117	34603	78	621	393247	11267
GCA_000986995.1_YPES001-SEQ-2-ASM-1_genomic	4829855	4320426	103558	22	401	393247	12223
GCA_001188675.1_ASM118867v1_genomic	4829855	4380263	46017	46	490	393247	9838
GCA_001188735.1_ASM118873v1_genomic	4829855	4292259	132228	74	609	393247	11512
GCA_001188815.1_ASM118881v1_genomic	4829855	4292135	132072	74	757	393247	11644
GCA_001261975.1_YPW_8_IHQD_genomic	4829855	4362708	62802	73	542	393247	10556
GCA_001261985.1_YPW_3_IHQD_genomic	4829855	4322532	110016	15	435	393247	3625
GCA_001487065.1_Yersinia_pestis_genomic	4829855	4250610	172558	33	0	393247	13440
GCA_001559935.1_ASM155993v1_genomic	4829855	4323422	47678	86	713	393247	64795
GCA_001601285.1_ASM160128v1_genomic	4829855	4370691	24618	56	518	393247	40781
GCA_001613865.1_ASM161386v1_genomic	4829855	4242211	125558	137	606	393247	68233
GCA_001613885.1_ASM161388v1_genomic	4829855	4344374	38186	65	673	393247	53375
GCA_001613895.1_ASM161389v1_genomic	4829855	4362393	36910	71	582	393247	36723
GCA_001617705.1_Yersinia_pestis_C-791_genomic	4829855	4355703	37204	65	634	393247	43067
GCA_001617715.1_Yersinia_pestis_M-519_genomic	4829855	4358538	37747	82	510	393247	39813
GCA_001617725.1_Yersinia_pestis_M-1484_genomic	4829855	4282100	85872	84	642	393247	67994
GCA_001617735.1_Yersinia_pestis_M-1763_genomic	4829855	4348729	37629	74	593	393247	49657
GCA_001617785.1_Yersinia_pestis_M-549_genomic	4829855	4281321	109441	65	636	393247	45210
GCA_001617805.1_Yersinia_pestis_173_genomic	4829855	4344246	40907	65	574	393247	50881
GCA_001617815.1_Yersinia_pestis_M-1453_genomic	4829855	4249016	140162	76	516	393247	46914
GCA_002005285.1_ASM200528v1_genomic	4829855	4420652	8989	55	648	393247	6319
GCA_002188835.1_ASM218883v1_genomic	4829855	4394979	30264	83	459	393247	10906
GCA_002188855.1_ASM218885v1_genomic	4829855	4317792	107198	65	491	393247	11127
GCA_002412225.1_Y.pestis_A-1486_genomic	4829855	4303273	55870	38	470	393247	76995
GCA_002412245.1_Y.pestis_A-1691_genomic	4829855	4359940	15531	43	352	393247	60785
GCA_002412255.1_Y.pestis_A-1836_genomic	4829855	4372436	16234	87	378	393247	47560
GCA_002412305.1_Y.pestis_A-1809_genomic	4829855	4328175	45563	102	701	393247	62169
GCA_003074235.1_ASM307423v1_genomic	4829855	4270637	120734	55	404	393247	44833
GCA_003074275.1_ASM307427v1_genomic	4829855	4178318	150570	79	476	393247	107244
GCA_003074295.1_ASM307429v1_genomic	4829855	4339686	37030	62	703	393247	59189
GCA_003074315.1_ASM307431v1_genomic	4829855	4363359	13651	38	333	393247	59265
GCA_003074335.1_ASM307433v1_genomic	4829855	4362679	37834	63	626	393247	35469
GCA_003074355.1_ASM307435v1_genomic	4829855	4355666	37671	63	622	393247	42649
GCA_003074375.1_ASM307437v1_genomic	4829855	4363218	36834	65	594	393247	35962
GCA_003074535.1_ASM307453v1_genomic	4829855	4298639	107007	40	384	393247	30578
GCA_003074595.1_ASM307459v1_genomic	4829855	4297912	106977	39	458	393247	31261
GCA_003085855.1_ASM308585v1_genomic	4829855	4351691	40268	64	546	393247	44103
GCA_003086075.1_ASM308607v1_genomic	4829855	4250635	63333	131	677	393247	121963
GCA_003086095.1_ASM308609v1_genomic	4829855	4351588	36459	60	1042	393247	47519
GCA_003086115.1_ASM308611v1_genomic	4829855	4322781	46616	117	705	393247	66506
GCA_003086155.1_ASM308615v1_genomic	4829855	4271728	104900	60	652	393247	59328
GCA_003797205.1_ASM379720v1_genomic	4829855	4427951	3731	14	1257	393247	3669
GCA_003798085.1_ASM379808v1_genomic	4829855	4341654	89309	14	2421	393247	3224
GCA_003798225.1_ASM379822v1_genomic	4829855	4386811	31866	56	1168	393247	16763
GCA_004023585.1_ASM402358v1_genomic	4829855	4261500	136101	59	586	393247	38421
GCA_004023595.1_ASM402359v1_genomic	4829855	4341894	40270	59	536	393247	53908
GCA_006376415.1_ASM637641v1_genomic	4829855	4178078	222446	63	699	393247	35385
GCA_006376435.1_ASM637643v1_genomic	4829855	4360507	36114	61	635	393247	39352
GCA_006376475.1_ASM637647v1_genomic	4829855	4104237	291293	58	544	393247	40534
GCA_006376495.1_ASM637649v1_genomic	4829855	4200067	195870	63	568	393247	40103
GCA_006376535.1_ASM637653v1_genomic	4829855	4153475	202703	83	1184	393247	79246
GCA_006376535.2_ASM637653v2_genomic	4829855	4221360	201231	108	571	393247	13446
GCA_006376575.1_ASM637657v1_genomic	4829855	4214107	181385	53	543	393247	40573
GCA_008630375.1_ASM863037v1_genomic	4829855	4247837	145706	123	31	393247	43034
GCA_008630375.2_ASM863037v2_genomic	4829855	4242533	151257	158	224	393247	42594
GCA_008630395.1_ASM863039v1_genomic	4829855	4349996	38974	57	585	393247	47053
GCA_008630435.1_ASM863043v1_genomic	4829855	4238052	160478	71	499	393247	37579
GCA_008630485.1_ASM863048v1_genomic	4829855	4235063	158620	62	682	393247	42243
GCA_008630575.1_ASM863057v1_genomic	4829855	4362102	35917	55	536	393247	38053
GCA_009295945.1_ASM929594v1_genomic	4829855	4320746	106674	34	299	393247	8889
GCA_009295985.1_ASM929598v1_genomic	4829855	4339837	82958	51	560	393247	13253
GCA_009296005.1_ASM929600v1_genomic	4829855	4233200	192078	52	611	393247	10719
GCA_009363195.1_ASM936319v1_genomic	4829855	4398070	28807	37	394	393247	9337
GCA_009667885.1_ASM966788v1_genomic	4829855	4384194	23597	56	437	393247	28380
GCA_009667895.1_ASM966789v1_genomic	4829855	4393126	20184	54	487	393247	22811
GCA_009667925.1_ASM966792v1_genomic	4829855	4393052	20986	56	430	393247	22140
GCA_009667935.1_ASM966793v1_genomic	4829855	4393345	20173	57	454	393247	22636
GCA_009667945.1_ASM966794v1_genomic	4829855	4389397	20165	55	435	393247	26611
GCA_009667985.1_ASM966798v1_genomic	4829855	4386372	22802	55	407	393247	27027
GCA_009669545.1_ASM966954v1_genomic	4829855	4392774	20152	55	416	393247	23266
GCA_009669555.1_ASM966955v1_genomic	4829855	4387187	20242	55	565	393247	28614
GCA_009669565.1_ASM966956v1_genomic	4829855	4388315	20272	55	456	393247	27565
GCA_009669605.1_ASM966960v1_genomic	4829855	4393428	20135	55	442	393247	22603
GCA_009669625.1_ASM966962v1_genomic	4829855	4393202	20198	56	470	393247	22738
GCA_009669635.1_ASM966963v1_genomic	4829855	4386373	20162	57	519	393247	29554
GCA_009669665.1_ASM966966v1_genomic	4829855	4394896	20124	55	468	393247	21120
GCA_009669675.1_ASM966967v1_genomic	4829855	4392516	20136	57	471	393247	23485
GCA_009669705.1_ASM966970v1_genomic	4829855	4262580	150094	56	463	393247	23471
GCA_009669715.1_ASM966971v1_genomic	4829855	4386607	20290	57	495	393247	29216
GCA_009669725.1_ASM966972v1_genomic	4829855	4392093	20133	56	407	393247	23975
GCA_009669765.1_ASM966976v1_genomic	4829855	4393422	20157	55	452	393247	22577
GCA_009669775.1_ASM966977v1_genomic	4829855	4394426	20126	54	492	393247	21564
GCA_009669805.1_ASM966980v1_genomic	4829855	4392725	20196	55	413	393247	23274
GCA_009669825.1_ASM966982v1_genomic	4829855	4386778	20223	57	524	393247	29083
GCA_009669835.1_ASM966983v1_genomic	4829855	4391238	20196	55	394	393247	24780
GCA_009669845.1_ASM966984v1_genomic	4829855	4387727	20213	55	516	393247	28152
GCA_009669875.1_ASM966987v1_genomic	4829855	4393066	20135	55	438	393247	22969
GCA_009669905.1_ASM966990v1_genomic	4829855	4387222	20269	55	576	393247	28541
GCA_009669925.1_ASM966992v1_genomic	4829855	4393984	20123	55	483	393247	22018
GCA_009669935.1_ASM966993v1_genomic	4829855	4388055	20200	56	564	393247	27789
GCA_009669955.1_ASM966995v1_genomic	4829855	4387172	20279	55	477	393247	28680
GCA_009669975.1_ASM966997v1_genomic	4829855	4394205	20120	54	520	393247	21763
GCA_009670005.1_ASM967000v1_genomic	4829855	4393211	20142	55	398	393247	22857
GCA_009670015.1_ASM967001v1_genomic	4829855	4390497	20249	54	543	393247	25319
GCA_009670045.1_ASM967004v1_genomic	4829855	4393440	20160	56	456	393247	22552
GCA_009670055.1_ASM967005v1_genomic	4829855	4391141	20173	55	440	393247	24854
GCA_009670075.1_ASM967007v1_genomic	4829855	4389882	20282	54	453	393247	25991
GCA_009670105.1_ASM967010v1_genomic	4829855	4389533	20332	55	428	393247	26315
GCA_009670115.1_ASM967011v1_genomic	4829855	4364602	43231	55	455	393247	28320
GCA_009670135.1_ASM967013v1_genomic	4829855	4299079	109951	54	488	393247	27090
GCA_009670155.1_ASM967015v1_genomic	4829855	4274267	135069	54	396	393247	26876
GCA_009670185.1_ASM967018v1_genomic	4829855	4393311	20138	57	478	393247	22681
GCA_009670205.1_ASM967020v1_genomic	4829855	4390908	20240	55	412	393247	25048
GCA_009670225.1_ASM967022v1_genomic	4829855	4388319	20283	57	474	393247	27532
GCA_009670235.1_ASM967023v1_genomic	4829855	4385344	20450	56	550	393247	30264
GCA_009670245.1_ASM967024v1_genomic	4829855	4362106	44821	56	508	393247	29173
GCA_009670285.1_ASM967028v1_genomic	4829855	4388763	20191	56	490	393247	27164
GCA_009670305.1_ASM967030v1_genomic	4829855	4388168	20225	56	410	393247	27805
GCA_009670325.1_ASM967032v1_genomic	4829855	4393840	20120	55	425	393247	22223
GCA_009670345.1_ASM967034v1_genomic	4829855	4388958	20277	55	397	393247	26976
GCA_009670355.1_ASM967035v1_genomic	4829855	4281027	132928	56	458	393247	22195
GCA_009670385.1_ASM967038v1_genomic	4829855	4386608	20181	54	567	393247	29252
GCA_009670395.1_ASM967039v1_genomic	4829855	4388129	20289	55	487	393247	27703
GCA_009670415.1_ASM967041v1_genomic	4829855	4388489	20204	55	504	393247	27411
GCA_009670445.1_ASM967044v1_genomic	4829855	4392642	20204	55	459	393247	23303
GCA_009670465.1_ASM967046v1_genomic	4829855	4362471	50583	55	406	393247	23148
GCA_009670475.1_ASM967047v1_genomic	4829855	4391416	23353	56	558	393247	21281
GCA_009670485.1_ASM967048v1_genomic	4829855	4393530	20148	55	387	393247	22543
GCA_009670515.1_ASM967051v1_genomic	4829855	4393113	20178	56	442	393247	22875
GCA_009670545.1_ASM967054v1_genomic	4829855	4392400	20187	55	381	393247	23640
GCA_009670565.1_ASM967056v1_genomic	4829855	4394285	20147	54	502	393247	21674
GCA_009670575.1_ASM967057v1_genomic	4829855	4393416	20125	55	476	393247	22591
GCA_009670585.1_ASM967058v1_genomic	4829855	4388786	20285	55	379	393247	27158
GCA_009670605.1_ASM967060v1_genomic	4829855	4393305	20140	55	456	393247	22707
GCA_009670625.1_ASM967062v1_genomic	4829855	4388852	20190	55	444	393247	27122
GCA_009670665.1_ASM967066v1_genomic	4829855	4327669	81858	57	486	393247	26595
GCA_009670675.1_ASM967067v1_genomic	4829855	4394749	20115	55	454	393247	21290
GCA_009670705.1_ASM967070v1_genomic	4829855	4393929	20181	55	443	393247	22055
GCA_009670715.1_ASM967071v1_genomic	4829855	4264578	149799	56	458	393247	21773
GCA_009670725.1_ASM967072v1_genomic	4829855	4394102	20117	56	439	393247	21950
GCA_009670765.1_ASM967076v1_genomic	4829855	4393658	20133	55	428	393247	22389
GCA_009670775.1_ASM967077v1_genomic	4829855	4394136	20147	55	486	393247	21839
GCA_009670785.1_ASM967078v1_genomic	4829855	4386571	20391	55	502	393247	29144
GCA_009670815.1_ASM967081v1_genomic	4829855	4393059	20144	56	415	393247	22990
GCA_009670835.1_ASM967083v1_genomic	4829855	4393604	20205	55	431	393247	22368
GCA_009670865.1_ASM967086v1_genomic	4829855	4387849	20213	55	517	393247	28029
GCA_009670875.1_ASM967087v1_genomic	4829855	4369124	45298	54	492	393247	21694
GCA_009670895.1_ASM967089v1_genomic	4829855	4394108	20135	55	474	393247	21891
GCA_009670905.1_ASM967090v1_genomic	4829855	4393754	20145	55	485	393247	22224
GCA_009670935.1_ASM967093v1_genomic	4829855	4386460	20205	55	451	393247	29492
GCA_009670995.1_ASM967099v1_genomic	4829855	4394622	20110	56	440	393247	21436
GCA_009909635.1_ASM990963v1_genomic	4829855	4256318	145332	57	519	393247	34439
GCA_009909645.1_ASM990964v1_genomic	4829855	4369903	34921	56	531	393247	31253
GCA_009909655.1_ASM990965v1_genomic	4829855	4274100	132665	60	591	393247	29252
GCA_010974835.1_ASM1097483v1_genomic	4829855	4363703	42889	59	543	393247	29473
GCA_010974845.1_ASM1097484v1_genomic	4829855	4364746	35046	56	569	393247	36247
GCA_010974855.1_ASM1097485v1_genomic	4829855	4198138	153179	57	414	393247	84877
GCA_013421455.1_ASM1342145v1_genomic	4829855	4399649	3281	14	254	393247	33424
GCA_013421465.1_ASM1342146v1_genomic	4829855	4244786	160304	18	194	393247	31324
GCA_013421535.1_ASM1342153v1_genomic	4829855	4245975	159785	16	247	393247	30601
GCA_013421545.1_ASM1342154v1_genomic	4829855	4383150	9010	14	235	393247	44213
GCA_013421555.1_ASM1342155v1_genomic	4829855	4305337	99689	12	146	393247	31436
GCA_015158485.1_ASM1515848v1_genomic	4829855	4419681	10430	18	286	393247	6211
GCA_015158575.1_ASM1515857v1_genomic	4829855	4421462	9588	20	323	393247	5235
GCA_015158585.1_ASM1515858v1_genomic	4829855	4316428	114474	19	271	393247	5435
GCA_015158615.1_ASM1515861v1_genomic	4829855	4417909	12604	18	262	393247	5833
GCA_015158625.1_ASM1515862v1_genomic	4829855	4281767	148645	17	365	393247	5831
GCA_015158635.1_ASM1515863v1_genomic	4829855	4421098	9894	19	300	393247	5316
GCA_015158675.1_ASM1515867v1_genomic	4829855	4402402	22342	40	366	393247	11498
GCA_015158715.1_ASM1515871v1_genomic	4829855	4403048	22463	39	379	393247	10718
GCA_015158795.1_ASM1515879v1_genomic	4829855	4401002	21844	40	401	393247	13361
GCA_015158845.1_ASM1515884v1_genomic	4829855	4299501	120356	39	394	393247	16357
GCA_015158905.1_ASM1515890v1_genomic	4829855	4296057	123492	41	382	393247	16677
GCA_015158945.1_ASM1515894v1_genomic	4829855	4403078	21836	40	354	393247	11340
GCA_015158955.1_ASM1515895v1_genomic	4829855	4316092	80893	42	420	393247	39203
GCA_015158995.1_ASM1515899v1_genomic	4829855	4403460	21821	40	410	393247	10917
GCA_015159005.1_ASM1515900v1_genomic	4829855	4303608	119358	41	358	393247	13284
GCA_015159035.1_ASM1515903v1_genomic	4829855	4399895	22590	40	375	393247	13748
GCA_015159045.1_ASM1515904v1_genomic	4829855	4390155	26594	38	375	393247	19484
GCA_015159075.1_ASM1515907v1_genomic	4829855	4306038	119367	40	408	393247	10795
