ID	LENGTH	ALIGNED	UNALIGNED	VARIANT	HET	MASKED	LOWCOV
GCA_000275685.1_ASM27568v1_genomic	4829855	4352759	34706	147	546	420126	21718
GCA_000311885.1_ASM31188v1_genomic	4829855	4248500	158966	40	0	420126	2263
GCA_000320425.1_ASM32042v1_genomic	4829855	4031163	196858	243	208	420126	181500
GCA_000320445.1_ASM32044v1_genomic	4829855	4086921	154486	119	128	420126	168194
GCA_000320465.1_ASM32046v1_genomic	4829855	4141515	150466	98	113	420126	117635
GCA_000323185.1_ASM32318v1_genomic	4829855	4105234	133768	171	104	420126	170623
GCA_000323205.1_ASM32320v1_genomic	4829855	4176324	75650	141	226	420126	157529
GCA_000323225.1_ASM32322v1_genomic	4829855	4210393	73695	140	281	420126	125360
GCA_000323245.1_ASM32324v1_genomic	4829855	3685680	231633	136	326	420126	492090
GCA_000323285.1_ASM32328v1_genomic	4829855	4265656	39920	49	93	420126	104060
GCA_000323305.1_ASM32330v1_genomic	4829855	4038172	196335	104	99	420126	175123
GCA_000323325.1_ASM32332v1_genomic	4829855	4129651	79203	104	113	420126	200762
GCA_000323345.1_ASM32334v1_genomic	4829855	4007977	178027	105	113	420126	223612
GCA_000323365.1_ASM32336v1_genomic	4829855	4208144	62672	129	135	420126	138778
GCA_000323385.1_ASM32338v1_genomic	4829855	3960228	98384	85	105	420126	351012
GCA_000323405.1_ASM32340v1_genomic	4829855	4184487	78970	81	92	420126	146180
GCA_000323425.1_ASM32342v1_genomic	4829855	4158150	72145	142	119	420126	179315
GCA_000323445.1_ASM32344v1_genomic	4829855	4182115	69751	49	165	420126	157698
GCA_000323465.1_ASM32346v1_genomic	4829855	3951135	308339	109	147	420126	150108
GCA_000323485.1_ASM32348v1_genomic	4829855	4102284	125800	319	360	420126	181285
GCA_000323505.1_ASM32350v1_genomic	4829855	4259358	38572	77	108	420126	111691
GCA_000323525.1_ASM32352v1_genomic	4829855	4069778	93099	78	96	420126	246756
GCA_000323545.1_ASM32354v1_genomic	4829855	4125079	108528	45	100	420126	176022
GCA_000323565.1_ASM32356v1_genomic	4829855	4003842	233025	110	185	420126	172677
GCA_000323585.1_ASM32358v1_genomic	4829855	4123223	145310	105	175	420126	141021
GCA_000323605.1_ASM32360v1_genomic	4829855	4241937	49933	46	117	420126	117742
GCA_000323625.1_ASM32362v1_genomic	4829855	4059710	124099	184	144	420126	225776
GCA_000323645.1_ASM32364v1_genomic	4829855	4058984	209164	104	214	420126	141367
GCA_000323665.1_ASM32366v1_genomic	4829855	3859443	341412	131	158	420126	208716
GCA_000323685.1_ASM32368v1_genomic	4829855	4030102	200282	47	121	420126	179224
GCA_000323705.1_ASM32370v1_genomic	4829855	4213231	69500	77	106	420126	126892
GCA_000323725.1_ASM32372v1_genomic	4829855	3976738	179206	102	172	420126	253613
GCA_000323745.1_ASM32374v1_genomic	4829855	3910807	258518	46	75	420126	240329
GCA_000323765.1_ASM32376v1_genomic	4829855	4229160	26164	73	90	420126	154315
GCA_000323785.1_ASM32378v1_genomic	4829855	4236488	32966	46	64	420126	140211
GCA_000323805.1_ASM32380v1_genomic	4829855	4133641	72119	43	179	420126	203790
GCA_000323825.1_ASM32382v1_genomic	4829855	4050336	190576	42	129	420126	168688
GCA_000323845.1_ASM32384v1_genomic	4829855	4022823	142644	282	120	420126	244142
GCA_000323865.1_ASM32386v1_genomic	4829855	4021951	160232	42	160	420126	227386
GCA_000323885.1_ASM32388v1_genomic	4829855	4137106	117580	45	120	420126	154923
GCA_000323905.1_ASM32390v1_genomic	4829855	4090397	89703	94	124	420126	229505
GCA_000323925.1_ASM32392v1_genomic	4829855	4064017	148913	90	94	420126	196705
GCA_000323945.1_ASM32394v1_genomic	4829855	3769262	106642	103	181	420126	533644
GCA_000323965.1_ASM32396v1_genomic	4829855	4090532	145827	36	100	420126	173270
GCA_000323985.1_ASM32398v1_genomic	4829855	3804235	317564	23	49	420126	287881
GCA_000324005.1_ASM32400v1_genomic	4829855	4006915	234789	88	314	420126	167711
GCA_000324025.1_ASM32402v1_genomic	4829855	4229763	60538	85	263	420126	119165
GCA_000324045.1_ASM32404v1_genomic	4829855	4061096	102883	162	322	420126	245428
GCA_000324065.1_ASM32406v1_genomic	4829855	3856664	319820	60	59	420126	233186
GCA_000324085.1_ASM32408v1_genomic	4829855	3896666	269116	33	90	420126	243857
GCA_000324105.1_ASM32410v1_genomic	4829855	3999441	209327	36	102	420126	200859
GCA_000324125.1_ASM32412v1_genomic	4829855	4138986	81013	75	126	420126	189604
GCA_000324145.1_ASM32414v1_genomic	4829855	4237179	44540	74	101	420126	127909
GCA_000324165.1_ASM32416v1_genomic	4829855	4151166	93770	56	85	420126	164708
GCA_000324185.1_ASM32418v1_genomic	4829855	4106763	135105	99	65	420126	167796
GCA_000324205.1_ASM32420v1_genomic	4829855	4179770	60177	102	122	420126	169660
GCA_000324225.1_ASM32422v1_genomic	4829855	4243915	45087	94	112	420126	120615
GCA_000324245.1_ASM32424v1_genomic	4829855	4073856	156065	76	156	420126	179652
GCA_000324265.1_ASM32426v1_genomic	4829855	4043170	216995	83	152	420126	149412
GCA_000324285.1_ASM32428v1_genomic	4829855	3897514	263751	31	146	420126	248318
GCA_000324305.1_ASM32430v1_genomic	4829855	3996465	232026	78	175	420126	181063
GCA_000324325.1_ASM32432v1_genomic	4829855	3785334	320265	57	73	420126	304057
GCA_000324345.1_ASM32434v1_genomic	4829855	4130506	157456	96	169	420126	121598
GCA_000324365.1_ASM32436v1_genomic	4829855	4157112	83448	33	80	420126	169089
GCA_000324385.1_ASM32438v1_genomic	4829855	3834632	139545	32	135	420126	435417
GCA_000324405.1_ASM32440v1_genomic	4829855	4193604	29822	37	124	420126	186179
GCA_000324425.1_ASM32442v1_genomic	4829855	4238861	45536	24	71	420126	125261
GCA_000324445.1_ASM32444v1_genomic	4829855	3994872	237390	75	219	420126	177248
GCA_000324465.1_ASM32446v1_genomic	4829855	4083356	162842	146	326	420126	163205
GCA_000324485.1_ASM32448v1_genomic	4829855	3846052	309197	77	211	420126	254269
GCA_000324505.1_ASM32450v1_genomic	4829855	4015771	194976	69	130	420126	198852
GCA_000324525.1_ASM32452v1_genomic	4829855	4174594	71463	151	338	420126	163334
GCA_000324545.1_ASM32454v1_genomic	4829855	3942587	236462	69	93	420126	230587
GCA_000324565.1_ASM32456v1_genomic	4829855	4204906	64384	68	108	420126	140331
GCA_000324585.1_ASM32458v1_genomic	4829855	3875378	267361	68	133	420126	266857
GCA_000324605.1_ASM32460v1_genomic	4829855	4032383	166339	77	251	420126	210756
GCA_000324625.1_ASM32462v1_genomic	4829855	4147242	28037	28	64	420126	234386
GCA_000324645.1_ASM32464v1_genomic	4829855	3937019	243563	22	46	420126	229101
GCA_000324665.1_ASM32466v1_genomic	4829855	4099616	146934	132	287	420126	162892
GCA_000324685.1_ASM32468v1_genomic	4829855	4092129	161348	31	140	420126	156112
GCA_000324705.1_ASM32470v1_genomic	4829855	4017476	134302	27	147	420126	257804
GCA_000324725.1_ASM32472v1_genomic	4829855	4136102	135827	28	113	420126	137687
GCA_000324745.1_ASM32474v1_genomic	4829855	4149153	59765	27	170	420126	200641
GCA_000324765.1_ASM32476v1_genomic	4829855	4053906	163585	27	100	420126	192138
GCA_000324785.1_ASM32478v1_genomic	4829855	4232473	32377	28	88	420126	144791
GCA_000324805.2_EV76-CN_genomic	4829855	4101339	231345	17	347	420126	76698
GCA_000324825.1_ASM32482v1_genomic	4829855	4083543	98247	22	54	420126	227885
GCA_000324845.1_ASM32484v1_genomic	4829855	4214240	26461	30	98	420126	168930
GCA_000324865.1_ASM32486v1_genomic	4829855	3940438	225963	22	65	420126	243263
GCA_000324885.1_ASM32488v1_genomic	4829855	4210941	71578	61	137	420126	127073
GCA_000324905.1_ASM32490v1_genomic	4829855	4233881	61696	62	117	420126	114035
GCA_000324925.1_ASM32492v1_genomic	4829855	4003595	265219	232	202	420126	140713
GCA_000324945.1_ASM32494v1_genomic	4829855	3813281	372709	68	122	420126	223617
GCA_000324965.1_ASM32496v1_genomic	4829855	4153585	108869	60	180	420126	147095
GCA_000324985.1_ASM32498v1_genomic	4829855	4030468	180935	64	120	420126	198206
GCA_000325005.1_ASM32500v1_genomic	4829855	4143985	70527	65	222	420126	194995
GCA_000325025.1_ASM32502v1_genomic	4829855	4064165	149308	69	285	420126	195971
GCA_000325045.1_ASM32504v1_genomic	4829855	3973798	237400	70	249	420126	198282
GCA_000325065.1_ASM32506v1_genomic	4829855	4122579	83918	70	293	420126	202939
GCA_000325085.1_ASM32508v1_genomic	4829855	4083541	57121	69	207	420126	268860
GCA_000325105.1_ASM32510v1_genomic	4829855	4086200	143088	64	240	420126	180201
GCA_000325125.1_ASM32512v1_genomic	4829855	4189840	40193	62	249	420126	179447
GCA_000325165.1_ASM32516v1_genomic	4829855	4032869	176357	30	101	420126	200402
GCA_000325185.1_ASM32518v1_genomic	4829855	4076144	143155	115	302	420126	190128
GCA_000325205.1_ASM32520v1_genomic	4829855	4218212	64993	54	145	420126	126379
GCA_000325225.1_ASM32522v1_genomic	4829855	4041745	171808	56	57	420126	196119
GCA_000325245.1_ASM32524v1_genomic	4829855	4091642	125340	57	147	420126	192600
GCA_000325265.1_ASM32526v1_genomic	4829855	4013769	238440	53	148	420126	157372
GCA_000325285.1_ASM32528v1_genomic	4829855	3947377	245644	56	129	420126	216579
GCA_000325305.1_ASM32530v1_genomic	4829855	4103438	135050	54	104	420126	171137
GCA_000325325.1_ASM32532v1_genomic	4829855	4025830	191044	68	257	420126	192598
GCA_000325345.1_ASM32534v1_genomic	4829855	3975571	203938	69	230	420126	229990
GCA_000325365.1_ASM32536v1_genomic	4829855	4088053	92316	26	110	420126	229250
GCA_000325385.1_ASM32538v1_genomic	4829855	3819284	261679	25	95	420126	328671
GCA_000325405.1_ASM32540v1_genomic	4829855	3870583	273766	21	61	420126	265319
GCA_000325425.1_ASM32542v1_genomic	4829855	4241957	38139	18	88	420126	129545
GCA_000325445.1_ASM32544v1_genomic	4829855	3951219	247771	18	66	420126	210673
GCA_000325465.1_ASM32546v1_genomic	4829855	4204448	27839	25	102	420126	177340
GCA_000325485.1_ASM32548v1_genomic	4829855	3854705	342981	19	29	420126	212014
GCA_000382505.1_Yersinia_pestis_G1670E_assembly_genomic	4829855	4270080	96129	201	665	420126	42855
GCA_000382525.1_Yersinia_pestis_G3768_assembly_genomic	4829855	4265722	92743	191	584	420126	50680
GCA_000382545.1_Yersinia_pestis_assembly_genomic	4829855	4277299	88729	194	608	420126	43093
GCA_000475095.2_YP009_v2_genomic	4829855	4244276	150751	29	0	420126	14702
GCA_000475115.2_YP113_v2_genomic	4829855	4307333	90070	19	1	420126	12325
GCA_000475135.2_YPS03_v2_genomic	4829855	4392491	720	81	0	420126	16518
GCA_000475155.2_YP24H_v2_genomic	4829855	4244471	150690	29	0	420126	14568
GCA_000590535.1_EV_NIIEG_genomic	4829855	4243929	123028	17	181	420126	42591
GCA_000590535.2_ASM59053v2_genomic	4829855	4134181	271546	14	204	420126	3798
GCA_000705315.1_EDB10_058v1_genomic	4829855	4320348	16336	10	135	420126	72910
GCA_000734805.1_ASM73480v1_genomic	4829855	4328415	32836	42	402	420126	48076
GCA_000834275.1_ASM83427v1_genomic	4829855	4277066	121061	119	391	420126	11211
GCA_000834295.1_ASM83429v1_genomic	4829855	4136362	216978	4793	1352	420126	55037
GCA_000834335.1_ASM83433v1_genomic	4829855	4407478	255	7	86	420126	1910
GCA_000834495.1_ASM83449v1_genomic	4829855	4407101	193	8	23	420126	2412
GCA_000834755.1_ASM83475v1_genomic	4829855	4248905	157895	13	138	420126	2791
GCA_000834775.1_ASM83477v1_genomic	4829855	4360061	48051	7	38	420126	1579
GCA_000834885.1_ASM83488v1_genomic	4829855	4269948	127637	118	418	420126	11726
GCA_000834905.1_ASM83490v1_genomic	4829855	4316643	89243	19	273	420126	3570
GCA_000835005.1_ASM83500v1_genomic	4829855	3907259	478633	77	446	420126	23391
GCA_000950945.1_ASM95094v1_genomic	4829855	4339770	19906	119	566	420126	49487
GCA_000970105.1_ASM97010v1_genomic	4829855	4364115	33868	68	572	420126	11174
GCA_000986995.1_YPES001-SEQ-2-ASM-1_genomic	4829855	4294606	102681	18	396	420126	12046
GCA_001188325.1_YPY_1_genomic	4829855	4300213	86176	166	596	420126	22744
GCA_001188335.1_DYA_1_genomic	4829855	4299749	87465	170	697	420126	21818
GCA_001188675.1_ASM118867v1_genomic	4829855	4353900	45602	38	473	420126	9754
GCA_001188695.1_ASM118869v1_genomic	4829855	4299177	87112	166	582	420126	22858
GCA_001188715.1_ASM118871v1_genomic	4829855	4302378	85650	167	708	420126	20993
GCA_001188735.1_ASM118873v1_genomic	4829855	4266449	131285	63	575	420126	11420
GCA_001188755.1_ASM118875v1_genomic	4829855	4244781	142857	163	757	420126	21334
GCA_001188775.1_ASM118877v1_genomic	4829855	4300005	87154	166	701	420126	21869
GCA_001188795.1_ASM118879v1_genomic	4829855	4298779	86629	163	689	420126	23632
GCA_001188815.1_ASM118881v1_genomic	4829855	4266331	131131	61	726	420126	11541
GCA_001188935.1_ASM118893v1_genomic	4829855	4299454	87054	165	622	420126	22599
GCA_001261975.1_YPW_8_IHQD_genomic	4829855	4336903	61866	61	497	420126	10463
GCA_001261985.1_YPW_3_IHQD_genomic	4829855	4295997	109689	12	426	420126	3617
GCA_001294805.1_ASM129480v1_genomic	4829855	4321070	50637	94	884	420126	37138
GCA_001294815.1_ASM129481v1_genomic	4829855	4284380	86989	164	685	420126	37675
GCA_001294825.1_ASM129482v1_genomic	4829855	4248009	124028	148	671	420126	37021
GCA_001294885.1_ASM129488v1_genomic	4829855	4269478	104136	115	741	420126	35374
GCA_001294905.1_ASM129490v1_genomic	4829855	4287453	85655	161	697	420126	35924
GCA_001294915.1_ASM129491v1_genomic	4829855	4284492	87105	162	729	420126	37403
GCA_001294965.1_ASM129496v1_genomic	4829855	4306832	65325	95	777	420126	36795
GCA_001294975.1_ASM129497v1_genomic	4829855	4318984	47721	101	585	420126	42439
GCA_001294985.1_ASM129498v1_genomic	4829855	4288246	85838	159	584	420126	35061
GCA_001295025.1_ASM129502v1_genomic	4829855	4359013	18640	96	647	420126	31429
GCA_001295045.1_ASM129504v1_genomic	4829855	4287792	87198	161	634	420126	34105
GCA_001295055.1_ASM129505v1_genomic	4829855	4287360	85464	161	835	420126	36070
GCA_001295065.1_ASM129506v1_genomic	4829855	4282756	85958	159	628	420126	40387
GCA_001295105.1_ASM129510v1_genomic	4829855	4283425	85665	161	572	420126	40067
GCA_001295115.1_ASM129511v1_genomic	4829855	4327278	45744	97	649	420126	36058
GCA_001295145.1_ASM129514v1_genomic	4829855	4263534	110757	104	580	420126	34858
GCA_001295185.1_ASM129518v1_genomic	4829855	4272013	92442	161	442	420126	44832
GCA_001487065.1_Yersinia_pestis_genomic	4829855	4224334	172136	26	0	420126	13259
GCA_001509855.1_ASM150985v1_genomic	4829855	4400339	6149	9	45	420126	3196
GCA_001509865.1_ASM150986v1_genomic	4829855	4408060	17	6	76	420126	1576
GCA_001559935.1_ASM155993v1_genomic	4829855	4297922	46874	71	682	420126	64251
GCA_001595585.1_ASM159558v1_genomic	4829855	4329278	36700	59	581	420126	43170
GCA_001601285.1_ASM160128v1_genomic	4829855	4344698	23981	47	509	420126	40541
GCA_001601675.1_ASM160167v1_genomic	4829855	4211861	134043	173	563	420126	63262
GCA_001601735.1_ASM160173v1_genomic	4829855	4291313	55946	149	805	420126	61665
GCA_001613865.1_ASM161386v1_genomic	4829855	4216688	124550	119	578	420126	67913
GCA_001613885.1_ASM161388v1_genomic	4829855	4318542	37440	54	635	420126	53112
GCA_001613895.1_ASM161389v1_genomic	4829855	4336482	36151	60	566	420126	36530
GCA_001617705.1_Yersinia_pestis_C-791_genomic	4829855	4329871	36460	54	607	420126	42791
GCA_001617715.1_Yersinia_pestis_M-519_genomic	4829855	4332672	36982	71	482	420126	39593
GCA_001617725.1_Yersinia_pestis_M-1484_genomic	4829855	4256490	85020	71	611	420126	67608
GCA_001617735.1_Yersinia_pestis_M-1763_genomic	4829855	4322906	36863	62	574	420126	49386
GCA_001617785.1_Yersinia_pestis_M-549_genomic	4829855	4255604	108536	54	609	420126	44980
GCA_001617805.1_Yersinia_pestis_173_genomic	4829855	4318395	40166	54	546	420126	50622
GCA_001617815.1_Yersinia_pestis_M-1453_genomic	4829855	4223363	139170	62	485	420126	46711
GCA_001693595.1_ASM169359v1_genomic	4829855	4310645	97317	8	543	420126	1224
GCA_001972385.1_ASM197238v1_genomic	4829855	4259899	124453	181	595	420126	24782
GCA_001972395.1_ASM197239v1_genomic	4829855	4260368	124606	168	626	420126	24129
GCA_001972405.1_ASM197240v1_genomic	4829855	4213855	172238	172	531	420126	23105
GCA_001972465.1_ASM197246v1_genomic	4829855	4261267	124253	171	662	420126	23547
GCA_001972475.1_ASM197247v1_genomic	4829855	4344233	45507	106	575	420126	19414
GCA_001972515.1_ASM197251v1_genomic	4829855	4343488	46049	105	604	420126	19588
GCA_002005285.1_ASM200528v1_genomic	4829855	4393984	8867	47	637	420126	6241
GCA_002127355.1_ASM212735v1_genomic	4829855	4262440	123360	142	626	420126	23303
GCA_002127365.1_ASM212736v1_genomic	4829855	4262473	123546	150	665	420126	23045
GCA_002127375.1_ASM212737v1_genomic	4829855	4257163	129527	139	561	420126	22478
GCA_002165475.1_ASM216547v1_genomic	4829855	4262734	122925	153	615	420126	23455
GCA_002173795.1_ASM217379v1_genomic	4829855	4342687	45885	101	581	420126	20576
GCA_002173805.1_ASM217380v1_genomic	4829855	4340559	46284	136	608	420126	22278
GCA_002173815.1_ASM217381v1_genomic	4829855	4335855	53399	120	607	420126	19868
GCA_002188685.1_ASM218868v1_genomic	4829855	4342779	45420	101	776	420126	20754
GCA_002188725.1_ASM218872v1_genomic	4829855	4342294	45566	108	821	420126	21048
GCA_002188765.1_ASM218876v1_genomic	4829855	4321220	66393	126	787	420126	21329
GCA_002188775.1_ASM218877v1_genomic	4829855	4342714	45962	109	617	420126	20436
GCA_002412225.1_Y.pestis_A-1486_genomic	4829855	4277342	55378	31	453	420126	76556
GCA_002412235.1_Y.pestis_A-1249_genomic	4829855	4305679	53620	108	811	420126	49619
GCA_002412245.1_Y.pestis_A-1691_genomic	4829855	4333649	15504	35	332	420126	60244
GCA_002412255.1_Y.pestis_A-1836_genomic	4829855	4345908	16173	74	359	420126	47289
GCA_002412305.1_Y.pestis_A-1809_genomic	4829855	4302475	44731	82	685	420126	61838
GCA_002981895.1_ASM298189v1_genomic	4829855	4283026	108270	90	691	420126	17742
GCA_002981915.1_ASM298191v1_genomic	4829855	4372215	19278	96	521	420126	17715
GCA_002981925.1_ASM298192v1_genomic	4829855	4312917	77990	88	763	420126	18059
GCA_002981955.1_ASM298195v1_genomic	4829855	4312671	77973	99	687	420126	18398
GCA_002981995.1_ASM298199v1_genomic	4829855	4367799	22808	94	626	420126	18496
GCA_002993145.1_ASM299314v1_genomic	4829855	4287498	87191	145	743	420126	34297
GCA_003074155.1_ASM307415v1_genomic	4829855	4348537	22357	36	362	420126	38473
GCA_003074175.1_ASM307417v1_genomic	4829855	4300812	51542	84	970	420126	56405
GCA_003074195.1_ASM307419v1_genomic	4829855	4339023	26941	36	334	420126	43431
GCA_003074215.1_ASM307421v1_genomic	4829855	4354041	21148	36	367	420126	34173
GCA_003074235.1_ASM307423v1_genomic	4829855	4244469	120335	48	390	420126	44535
GCA_003074255.1_ASM307425v1_genomic	4829855	4348012	22312	36	330	420126	39075
GCA_003074275.1_ASM307427v1_genomic	4829855	4153487	149225	65	470	420126	106547
GCA_003074295.1_ASM307429v1_genomic	4829855	4313950	36273	51	687	420126	58819
GCA_003074315.1_ASM307431v1_genomic	4829855	4336808	13626	33	324	420126	58971
GCA_003074335.1_ASM307433v1_genomic	4829855	4336742	37069	52	586	420126	35332
GCA_003074355.1_ASM307435v1_genomic	4829855	4329808	36927	52	599	420126	42395
