ID	LENGTH	ALIGNED	UNALIGNED	VARIANT	HET	MASKED	LOWCOV
GCA_000323845.1_ASM32384v1_genomic	4829855	4034832	143570	294	123	405660	245670
GCA_000323865.1_ASM32386v1_genomic	4829855	4033750	161596	43	171	405660	228678
GCA_000323885.1_ASM32388v1_genomic	4829855	4149383	118720	46	123	405660	155969
GCA_000323905.1_ASM32390v1_genomic	4829855	4102375	90514	98	124	405660	231182
GCA_000323925.1_ASM32392v1_genomic	4829855	4075887	150203	94	94	405660	198011
GCA_000323945.1_ASM32394v1_genomic	4829855	3781438	107187	107	182	405660	535388
GCA_000323965.1_ASM32396v1_genomic	4829855	4102462	147410	38	100	405660	174223
GCA_000324005.1_ASM32400v1_genomic	4829855	4018302	236592	93	325	405660	168976
GCA_000324025.1_ASM32402v1_genomic	4829855	4242773	61085	90	277	405660	120060
GCA_000324065.1_ASM32406v1_genomic	4829855	3867619	322039	65	70	405660	234467
GCA_000324085.1_ASM32408v1_genomic	4829855	3907736	271129	37	90	405660	245240
GCA_000324125.1_ASM32412v1_genomic	4829855	4151587	81772	80	126	405660	190710
GCA_000324145.1_ASM32414v1_genomic	4829855	4250455	45000	79	101	405660	128639
GCA_000324165.1_ASM32416v1_genomic	4829855	4163715	94613	60	88	405660	165779
GCA_000324185.1_ASM32418v1_genomic	4829855	4118706	136720	109	65	405660	168704
GCA_000324205.1_ASM32420v1_genomic	4829855	4192557	60862	112	122	405660	170654
GCA_000324225.1_ASM32422v1_genomic	4829855	4257049	45667	102	115	405660	121364
GCA_000324245.1_ASM32424v1_genomic	4829855	4085476	157738	83	156	405660	180825
GCA_000324265.1_ASM32426v1_genomic	4829855	4054978	218648	89	152	405660	150417
GCA_000324285.1_ASM32428v1_genomic	4829855	3908461	265848	32	149	405660	249737
GCA_000324305.1_ASM32430v1_genomic	4829855	4007851	233781	83	175	405660	182388
GCA_000324325.1_ASM32432v1_genomic	4829855	3795802	322469	60	73	405660	305851
GCA_000324345.1_ASM32434v1_genomic	4829855	4143234	158345	107	172	405660	122444
GCA_000324385.1_ASM32438v1_genomic	4829855	3846008	140471	33	138	405660	437578
GCA_000324405.1_ASM32440v1_genomic	4829855	4206919	30104	38	124	405660	187048
GCA_000324425.1_ASM32442v1_genomic	4829855	4251793	46158	25	71	405660	126173
GCA_000324445.1_ASM32444v1_genomic	4829855	4006313	239293	80	230	405660	178359
GCA_000324465.1_ASM32446v1_genomic	4829855	4095460	163994	154	326	405660	164415
GCA_000324485.1_ASM32448v1_genomic	4829855	3856704	311553	82	222	405660	255716
GCA_000324505.1_ASM32450v1_genomic	4829855	4027140	196445	74	133	405660	200477
GCA_000324545.1_ASM32454v1_genomic	4829855	3953734	238271	73	93	405660	232097
GCA_000324565.1_ASM32456v1_genomic	4829855	4217874	65036	73	108	405660	141177
GCA_000324585.1_ASM32458v1_genomic	4829855	3885694	269705	72	133	405660	268663
GCA_000324605.1_ASM32460v1_genomic	4829855	4043742	168073	81	262	405660	212118
GCA_000324665.1_ASM32466v1_genomic	4829855	4111647	148204	146	304	405660	164040
GCA_000324685.1_ASM32468v1_genomic	4829855	4104508	162335	33	140	405660	157212
GCA_000324705.1_ASM32470v1_genomic	4829855	4029593	135177	29	147	405660	259278
GCA_000324725.1_ASM32472v1_genomic	4829855	4149128	136531	31	113	405660	138423
GCA_000324745.1_ASM32474v1_genomic	4829855	4161926	60287	29	173	405660	201809
GCA_000324765.1_ASM32476v1_genomic	4829855	4065532	165366	28	103	405660	193194
GCA_000324785.1_ASM32478v1_genomic	4829855	4245444	32907	30	91	405660	145753
GCA_000324845.1_ASM32484v1_genomic	4829855	4227598	26740	31	98	405660	169759
GCA_000324885.1_ASM32488v1_genomic	4829855	4223657	72381	64	140	405660	128017
GCA_000324905.1_ASM32490v1_genomic	4829855	4246830	62360	65	120	405660	114885
GCA_000324945.1_ASM32494v1_genomic	4829855	3823793	375224	72	133	405660	225045
GCA_000324965.1_ASM32496v1_genomic	4829855	4165951	109997	63	180	405660	148067
GCA_000324985.1_ASM32498v1_genomic	4829855	4041943	182273	67	120	405660	199859
GCA_000325005.1_ASM32500v1_genomic	4829855	4156235	71314	70	233	405660	196413
GCA_000325025.1_ASM32502v1_genomic	4829855	4075845	150774	73	307	405660	197269
GCA_000325045.1_ASM32504v1_genomic	4829855	3985127	239192	74	260	405660	199616
GCA_000325065.1_ASM32506v1_genomic	4829855	4134566	84713	74	304	405660	204612
GCA_000325085.1_ASM32508v1_genomic	4829855	4096468	57459	72	218	405660	270050
GCA_000325105.1_ASM32510v1_genomic	4829855	4098212	144463	68	254	405660	181266
GCA_000325125.1_ASM32512v1_genomic	4829855	4203002	40487	66	260	405660	180446
GCA_000325165.1_ASM32516v1_genomic	4829855	4044334	177766	31	101	405660	201994
GCA_000325185.1_ASM32518v1_genomic	4829855	4088097	144367	128	323	405660	191408
GCA_000325205.1_ASM32520v1_genomic	4829855	4231203	65605	59	145	405660	127242
GCA_000325225.1_ASM32522v1_genomic	4829855	4053348	173561	58	57	405660	197229
GCA_000325245.1_ASM32524v1_genomic	4829855	4104461	126033	62	150	405660	193551
GCA_000325265.1_ASM32526v1_genomic	4829855	4025200	240414	58	151	405660	158430
GCA_000325285.1_ASM32528v1_genomic	4829855	3958374	247815	61	133	405660	217873
GCA_000325305.1_ASM32530v1_genomic	4829855	4115297	136589	59	104	405660	172205
GCA_000325325.1_ASM32532v1_genomic	4829855	4037254	192795	71	268	405660	193878
GCA_000325345.1_ASM32534v1_genomic	4829855	3986472	205956	72	241	405660	231526
GCA_000325365.1_ASM32536v1_genomic	4829855	4100121	93260	27	110	405660	230704
GCA_000325385.1_ASM32538v1_genomic	4829855	3830160	263581	26	95	405660	330359
GCA_000325405.1_ASM32540v1_genomic	4829855	3881520	275936	22	61	405660	266678
GCA_000325425.1_ASM32542v1_genomic	4829855	4255159	38614	19	88	405660	130334
GCA_000325445.1_ASM32544v1_genomic	4829855	3962423	249774	19	66	405660	211932
GCA_000325485.1_ASM32548v1_genomic	4829855	3865582	345358	20	29	405660	213226
GCA_000382545.1_Yersinia_pestis_assembly_genomic	4829855	4291269	89063	210	630	405660	43233
GCA_000734805.1_ASM73480v1_genomic	4829855	4342584	32968	47	421	405660	48222
GCA_000834295.1_ASM83429v1_genomic	4829855	4149819	217781	5293	1381	405660	55214
GCA_000970105.1_ASM97010v1_genomic	4829855	4378312	34026	78	617	405660	11240
GCA_001188325.1_YPY_1_genomic	4829855	4314293	86482	195	596	405660	22824
GCA_001188335.1_DYA_1_genomic	4829855	4313793	87788	202	708	405660	21906
GCA_001188675.1_ASM118867v1_genomic	4829855	4368154	45750	48	516	405660	9775
GCA_001188695.1_ASM118869v1_genomic	4829855	4313236	87422	198	594	405660	22943
GCA_001188715.1_ASM118871v1_genomic	4829855	4316452	85955	196	722	405660	21066
GCA_001188735.1_ASM118873v1_genomic	4829855	4280203	131889	80	627	405660	11476
GCA_001188755.1_ASM118875v1_genomic	4829855	4258574	143422	193	769	405660	21430
GCA_001188775.1_ASM118877v1_genomic	4829855	4314063	87464	196	714	405660	21954
GCA_001188795.1_ASM118879v1_genomic	4829855	4312834	86939	194	711	405660	23711
GCA_001188815.1_ASM118881v1_genomic	4829855	4280084	131733	79	779	405660	11599
GCA_001188935.1_ASM118893v1_genomic	4829855	4313514	87366	196	633	405660	22682
GCA_001261975.1_YPW_8_IHQD_genomic	4829855	4350936	62182	77	542	405660	10535
GCA_001294805.1_ASM129480v1_genomic	4829855	4335114	50853	119	911	405660	37317
GCA_001294815.1_ASM129481v1_genomic	4829855	4298394	87301	195	699	405660	37801
GCA_001294825.1_ASM129482v1_genomic	4829855	4261926	124443	177	695	405660	37131
GCA_001294905.1_ASM129490v1_genomic	4829855	4301484	85961	191	698	405660	36052
GCA_001294915.1_ASM129491v1_genomic	4829855	4298479	87404	192	743	405660	37569
GCA_001294975.1_ASM129497v1_genomic	4829855	4333048	47883	130	606	405660	42658
GCA_001294985.1_ASM129498v1_genomic	4829855	4302295	86147	189	596	405660	35157
GCA_001295025.1_ASM129502v1_genomic	4829855	4373325	18682	115	674	405660	31514
GCA_001295045.1_ASM129504v1_genomic	4829855	4301812	87511	191	657	405660	34215
GCA_001295055.1_ASM129505v1_genomic	4829855	4301400	85769	190	849	405660	36177
GCA_001295065.1_ASM129506v1_genomic	4829855	4296741	86275	188	628	405660	40551
GCA_001295105.1_ASM129510v1_genomic	4829855	4297419	85970	190	587	405660	40219
GCA_001295145.1_ASM129514v1_genomic	4829855	4277377	111211	132	616	405660	34991
GCA_001295185.1_ASM129518v1_genomic	4829855	4285905	92800	190	445	405660	45045
GCA_001509865.1_ASM150986v1_genomic	4829855	4422493	17	8	87	405660	1598
GCA_001595585.1_ASM159558v1_genomic	4829855	4343318	36881	79	624	405660	43372
GCA_001601285.1_ASM160128v1_genomic	4829855	4358915	24083	59	538	405660	40659
GCA_001613885.1_ASM161388v1_genomic	4829855	4332505	37640	78	678	405660	53372
GCA_001613895.1_ASM161389v1_genomic	4829855	4350562	36342	82	610	405660	36681
GCA_001617705.1_Yersinia_pestis_C-791_genomic	4829855	4343933	36628	77	647	405660	42987
GCA_001617735.1_Yersinia_pestis_M-1763_genomic	4829855	4336971	37050	85	615	405660	49559
GCA_001617785.1_Yersinia_pestis_M-549_genomic	4829855	4269367	109052	77	663	405660	45113
GCA_001617805.1_Yersinia_pestis_173_genomic	4829855	4332374	40391	77	588	405660	50842
GCA_001617815.1_Yersinia_pestis_M-1453_genomic	4829855	4236940	139795	86	529	405660	46931
GCA_002127355.1_ASM212735v1_genomic	4829855	4276392	123775	178	650	405660	23378
GCA_002127375.1_ASM212737v1_genomic	4829855	4271073	129983	177	585	405660	22554
GCA_002412225.1_Y.pestis_A-1486_genomic	4829855	4291152	55655	45	485	405660	76903
GCA_002412245.1_Y.pestis_A-1691_genomic	4829855	4347714	15610	51	355	405660	60516
GCA_002981895.1_ASM298189v1_genomic	4829855	4297148	108532	113	721	405660	17794
GCA_002981925.1_ASM298192v1_genomic	4829855	4327100	78151	111	793	405660	18151
GCA_002993145.1_ASM299314v1_genomic	4829855	4301529	87501	183	757	405660	34408
GCA_003074155.1_ASM307415v1_genomic	4829855	4362664	22484	48	393	405660	38654
GCA_003074175.1_ASM307417v1_genomic	4829855	4314786	51751	114	987	405660	56671
GCA_003074195.1_ASM307419v1_genomic	4829855	4353033	27177	47	362	405660	43623
GCA_003074215.1_ASM307421v1_genomic	4829855	4368336	21241	47	395	405660	34223
GCA_003074255.1_ASM307425v1_genomic	4829855	4362212	22467	47	346	405660	39170
GCA_003074295.1_ASM307429v1_genomic	4829855	4327914	36446	74	729	405660	59106
GCA_003074315.1_ASM307431v1_genomic	4829855	4350997	13687	45	340	405660	59171
GCA_003074335.1_ASM307433v1_genomic	4829855	4350867	37261	76	629	405660	35438
GCA_003074355.1_ASM307435v1_genomic	4829855	4343883	37111	75	639	405660	42562
GCA_003074375.1_ASM307437v1_genomic	4829855	4351494	36249	76	607	405660	35845
GCA_003074395.1_ASM307439v1_genomic	4829855	4289376	87616	177	637	405660	46566
GCA_003074415.1_ASM307441v1_genomic	4829855	4297387	87037	176	644	405660	39127
GCA_003074435.1_ASM307443v1_genomic	4829855	4297333	86911	178	708	405660	39243
GCA_003074535.1_ASM307453v1_genomic	4829855	4286091	107257	48	386	405660	30461
GCA_003074595.1_ASM307459v1_genomic	4829855	4285384	107229	47	456	405660	31126
GCA_003085855.1_ASM308585v1_genomic	4829855	4339893	39760	76	563	405660	43979
GCA_003085875.1_ASM308587v1_genomic	4829855	4290820	86346	181	606	405660	46423
GCA_003085915.1_ASM308591v1_genomic	4829855	4372098	21182	46	345	405660	30570
GCA_003085935.1_ASM308593v1_genomic	4829855	4293770	88605	179	710	405660	41110
GCA_003085975.1_ASM308597v1_genomic	4829855	4263669	103356	75	754	405660	56416
GCA_003085995.1_ASM308599v1_genomic	4829855	4336067	40705	76	696	405660	46727
GCA_003086015.1_ASM308601v1_genomic	4829855	4242263	127859	47	481	405660	53592
GCA_003086055.1_ASM308605v1_genomic	4829855	4346416	38300	75	616	405660	38863
GCA_003086095.1_ASM308609v1_genomic	4829855	4339786	35885	80	1068	405660	47456
GCA_003086155.1_ASM308615v1_genomic	4829855	4259672	104552	75	675	405660	59296
GCA_003122795.1_Y.pestis_I-2422_genomic	4829855	4333708	26178	111	557	405660	63752
GCA_003797205.1_ASM379720v1_genomic	4829855	4415603	3698	14	1259	405660	3635
GCA_003798225.1_ASM379822v1_genomic	4829855	4374422	31819	61	1172	405660	16782
GCA_004023585.1_ASM402358v1_genomic	4829855	4249298	135849	74	600	405660	38448
GCA_004023595.1_ASM402359v1_genomic	4829855	4330111	39781	74	561	405660	53742
GCA_006376415.1_ASM637641v1_genomic	4829855	4165889	222255	76	711	405660	35340
GCA_006376435.1_ASM637643v1_genomic	4829855	4348729	35529	75	650	405660	39287
GCA_006376475.1_ASM637647v1_genomic	4829855	4091996	291186	74	555	405660	40458
GCA_006376495.1_ASM637649v1_genomic	4829855	4188164	195489	73	581	405660	39961
GCA_006376505.1_ASM637650v1_genomic	4829855	4290019	91514	180	683	405660	41979
GCA_006376545.1_ASM637654v1_genomic	4829855	4285305	90272	175	614	405660	48004
GCA_006376585.1_ASM637658v1_genomic	4829855	4258304	125021	165	633	405660	40237
GCA_006517425.1_ASM651742v1_genomic	4829855	4371376	19704	109	593	405660	32522
GCA_006546665.1_ASM654666v1_genomic	4829855	4370594	18021	108	607	405660	34973
GCA_006546725.1_ASM654672v1_genomic	4829855	4371674	19504	108	498	405660	32519
GCA_006546745.1_ASM654674v1_genomic	4829855	4366707	18490	108	775	405660	38223
GCA_008630395.1_ASM863039v1_genomic	4829855	4338200	38429	71	601	405660	46965
GCA_008630415.1_ASM863041v1_genomic	4829855	4254188	125506	171	628	405660	43873
GCA_008630455.1_ASM863045v1_genomic	4829855	4255930	125070	166	667	405660	42528
GCA_008630485.1_ASM863048v1_genomic	4829855	4223269	158111	75	683	405660	42132
GCA_008630575.1_ASM863057v1_genomic	4829855	4350337	35353	71	552	405660	37953
GCA_009295945.1_ASM929594v1_genomic	4829855	4308136	106921	46	314	405660	8824
GCA_009296005.1_ASM929600v1_genomic	4829855	4221167	191723	68	627	405660	10678
GCA_009363195.1_ASM936319v1_genomic	4829855	4385694	28815	44	419	405660	9267
GCA_009667885.1_ASM966788v1_genomic	4829855	4371882	23592	65	463	405660	28258
GCA_009667895.1_ASM966789v1_genomic	4829855	4380854	20159	63	515	405660	22667
GCA_009667925.1_ASM966792v1_genomic	4829855	4380772	20967	65	455	405660	22001
GCA_009667935.1_ASM966793v1_genomic	4829855	4381052	20153	67	482	405660	22508
GCA_009667945.1_ASM966794v1_genomic	4829855	4377061	20141	64	463	405660	26530
GCA_009667985.1_ASM966798v1_genomic	4829855	4374072	22778	64	433	405660	26912
GCA_009669545.1_ASM966954v1_genomic	4829855	4380459	20125	64	449	405660	23162
GCA_009669555.1_ASM966955v1_genomic	4829855	4374894	20218	64	592	405660	28491
GCA_009669565.1_ASM966956v1_genomic	4829855	4376008	20251	64	483	405660	27453
GCA_009669605.1_ASM966960v1_genomic	4829855	4381114	20118	64	469	405660	22494
GCA_009669625.1_ASM966962v1_genomic	4829855	4380909	20179	66	497	405660	22610
GCA_009669635.1_ASM966963v1_genomic	4829855	4374059	20139	67	550	405660	29447
GCA_009669665.1_ASM966966v1_genomic	4829855	4382591	20106	64	496	405660	21002
GCA_009669675.1_ASM966967v1_genomic	4829855	4380201	20141	67	499	405660	23354
GCA_009669705.1_ASM966970v1_genomic	4829855	4250015	150320	65	495	405660	23365
GCA_009669715.1_ASM966971v1_genomic	4829855	4374298	20278	66	537	405660	29082
GCA_009669725.1_ASM966972v1_genomic	4829855	4379781	20107	65	436	405660	23871
GCA_009669765.1_ASM966976v1_genomic	4829855	4381096	20148	64	480	405660	22471
GCA_009669775.1_ASM966977v1_genomic	4829855	4382145	20109	63	520	405660	21421
GCA_009669805.1_ASM966980v1_genomic	4829855	4380399	20169	64	446	405660	23181
GCA_009669825.1_ASM966982v1_genomic	4829855	4374472	20192	67	553	405660	28978
GCA_009669835.1_ASM966983v1_genomic	4829855	4378897	20173	64	424	405660	24701
GCA_009669845.1_ASM966984v1_genomic	4829855	4375433	20172	64	544	405660	28046
GCA_009669875.1_ASM966987v1_genomic	4829855	4380794	20110	64	466	405660	22825
GCA_009669905.1_ASM966990v1_genomic	4829855	4374925	20249	64	607	405660	28414
GCA_009669925.1_ASM966992v1_genomic	4829855	4381709	20107	64	511	405660	21868
GCA_009669935.1_ASM966993v1_genomic	4829855	4375746	20176	66	595	405660	27678
GCA_009669955.1_ASM966995v1_genomic	4829855	4374854	20243	64	504	405660	28594
GCA_009669975.1_ASM966997v1_genomic	4829855	4381901	20094	63	547	405660	21653
GCA_009670005.1_ASM967000v1_genomic	4829855	4380918	20121	64	423	405660	22733
GCA_009670015.1_ASM967001v1_genomic	4829855	4378177	20228	63	569	405660	25221
GCA_009670045.1_ASM967004v1_genomic	4829855	4381170	20124	66	483	405660	22418
GCA_009670055.1_ASM967005v1_genomic	4829855	4378815	20140	65	466	405660	24774
GCA_009670075.1_ASM967007v1_genomic	4829855	4377588	20253	63	480	405660	25874
GCA_009670105.1_ASM967010v1_genomic	4829855	4377231	20308	64	454	405660	26202
GCA_009670115.1_ASM967011v1_genomic	4829855	4352390	43108	65	478	405660	28219
GCA_009670135.1_ASM967013v1_genomic	4829855	4286561	110139	63	522	405660	26973
GCA_009670155.1_ASM967015v1_genomic	4829855	4261705	135289	63	423	405660	26778
GCA_009670185.1_ASM967018v1_genomic	4829855	4381007	20126	66	506	405660	22556
GCA_009670205.1_ASM967020v1_genomic	4829855	4378578	20218	64	438	405660	24961
GCA_009670225.1_ASM967022v1_genomic	4829855	4376017	20266	66	501	405660	27411
GCA_009670235.1_ASM967023v1_genomic	4829855	4373005	20427	65	578	405660	30185
GCA_009670245.1_ASM967024v1_genomic	4829855	4349897	44726	65	535	405660	29037
GCA_009670285.1_ASM967028v1_genomic	4829855	4376479	20164	65	520	405660	27032
GCA_009670305.1_ASM967030v1_genomic	4829855	4375844	20199	65	437	405660	27715
GCA_009670325.1_ASM967032v1_genomic	4829855	4381584	20120	64	454	405660	22037
GCA_009670345.1_ASM967034v1_genomic	4829855	4376634	20255	64	413	405660	26893
GCA_009670355.1_ASM967035v1_genomic	4829855	4268509	133150	65	486	405660	22050
GCA_009670385.1_ASM967038v1_genomic	4829855	4374317	20165	63	594	405660	29119
GCA_009670395.1_ASM967039v1_genomic	4829855	4375816	20275	64	518	405660	27586
GCA_009670415.1_ASM967041v1_genomic	4829855	4376168	20184	64	530	405660	27313
GCA_009670445.1_ASM967044v1_genomic	4829855	4380315	20185	64	491	405660	23204
GCA_009670465.1_ASM967046v1_genomic	4829855	4350258	50480	64	439	405660	23018
GCA_009670475.1_ASM967047v1_genomic	4829855	4379162	23284	65	586	405660	21163
GCA_009670485.1_ASM967048v1_genomic	4829855	4381236	20123	64	420	405660	22416
GCA_009670515.1_ASM967051v1_genomic	4829855	4380805	20141	65	475	405660	22774
GCA_009670545.1_ASM967054v1_genomic	4829855	4380085	20160	64	413	405660	23537
GCA_009670565.1_ASM967056v1_genomic	4829855	4382003	20126	63	530	405660	21536
GCA_009670575.1_ASM967057v1_genomic	4829855	4381125	20094	64	504	405660	22472
GCA_009670585.1_ASM967058v1_genomic	4829855	4376463	20269	64	405	405660	27058
GCA_009670605.1_ASM967060v1_genomic	4829855	4381014	20121	64	484	405660	22576
GCA_009670625.1_ASM967062v1_genomic	4829855	4376529	20179	64	470	405660	27017
GCA_009670665.1_ASM967066v1_genomic	4829855	4315263	81924	67	514	405660	26494
GCA_009670675.1_ASM967067v1_genomic	4829855	4382456	20119	64	482	405660	21138
GCA_009670705.1_ASM967070v1_genomic	4829855	4381649	20159	64	468	405660	21919
GCA_009670715.1_ASM967071v1_genomic	4829855	4252037	150058	65	486	405660	21614
