# BEAST v1.10.4
# Generated Sun Apr 18 18:08:54 EDT 2021 [seed=1618783733913]
# -overwrite beast.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	treeLikelihood	branchRates	location.traitLikelihood	coalescent
13000	-5917585.866291234	-10785.38095763723	-5906800.485333597	4055.98126	25541.08488014764	6111.779733012588	3.0362324587563725	0.2627438202316224	0.23652757028883603	0.2385611873985254	0.262167422081016	1.0	3424.672703115977	7.893273000150771E-8	2.431726542555253	-0.09266746962789327	0.0011162962774928272	-1.6458706330112612E-4	-1.6458706330112612E-4	1.5121228566005346E-4	0.4006013596649512	1067.0634060089437	1161.445523983009	1161.445523983009	7877.395032930685	3.348555065039129	-5906565.226565501	-195.6011502714073	-235.2587680967491	-245.437273104038
14000	-5916804.26093711	-10386.607097348708	-5906417.65383976	4055.98126	25541.08488014764	5773.924852089421	3.2737301652450848	0.2627438202316224	0.2359508072360464	0.23904411245925491	0.2622612600730761	1.0	3294.861423465453	7.553123968524077E-8	1.4068009460268824	0.16711631563738089	0.0014550142411352183	-2.8001565832495433E-4	-2.8001565832495433E-4	2.0076605873526782E-4	0.5180880185852222	939.4379049171781	1310.267906128842	1310.2679061288418	6808.399482101352	3.318797263836058	-5906185.056936333	-195.6011502714073	-232.5969034279546	-245.62405115447973
15000	-5915883.054143903	-9942.686189604954	-5905940.367954298	4055.98126	25541.08488014764	6663.205803835507	3.384630611426	0.2627438202316224	0.23678373469574038	0.23904411245925491	0.2614283326133821	1.0	3145.3997318603792	7.129780044800301E-8	1.537753562872097	0.01612467339150445	0.0010900747468284536	-9.214764318878661E-5	-9.214764318878661E-5	2.1990128199991346E-4	0.18820979081409772	951.0575237392964	398.532052894417	398.532052894417	4714.496341180118	3.1780319158737425	-5905709.6706168065	-195.6011502714073	-230.69733749170047	-245.3220247981842
16000	-5915168.137033395	-9411.45278656437	-5905756.68424683	4055.98126	25541.08488014764	7899.591030686991	3.29280147960108	0.2627438202316224	0.23630385747213994	0.2389882504738969	0.26196407182234055	1.0	2973.129426562319	6.957263320370498E-8	1.5773721784980141	0.03345954226722626	0.0020746344256302894	-1.1179289831380319E-4	-1.1179289831380319E-4	6.137957393921218E-4	0.09906756554270667	486.79017704640756	88.66090340835913	88.66090340835913	1645.3546262137886	2.9156686391325937	-5905520.191919906	-195.6011502714073	-236.49232692408188	-245.63111078171568
17000	-5914151.336444198	-8791.327807407475	-5905360.00863679	4055.98126	25541.08488014764	6726.323421965846	3.527335230449014	0.2625797454020444	0.23660914280553447	0.23867415511674062	0.2621369566756803	1.0	2764.5374890105936	6.397741987806961E-8	1.688495760460505	0.05755996092791411	0.0035198408846493718	-7.699965739441064E-4	-7.699965739441064E-4	6.689852137657708E-4	0.5017865516123794	379.7111159363958	437.0444254121986	437.04442541219856	1997.8359502228325	2.94286137780943	-5905132.242491522	-195.6011502714073	-227.76614526889156	-245.321132505525
18000	-5913711.760127252	-8492.453229279832	-5905219.306897972	4055.98126	25541.08488014764	12311.822165286683	3.552539217778116	0.26272065132199934	0.23660914280553447	0.23908289176379494	0.26158731410867103	1.0	2666.0477268784725	6.304397050813368E-8	1.7969999951530733	0.06958440378548408	0.0031242155511711765	-5.722452489290423E-4	-5.722452489290423E-4	8.826727367179731E-4	0.34459727941943563	363.21062309938605	235.47295026014885	235.47295026014888	1285.5821074263492	2.8796579386864076	-5904996.678656013	-195.6011502714073	-222.62824195909627	-249.1033215078229
19000	-5913605.691282257	-8443.877443707312	-5905161.81383855	4055.98126	25541.08488014764	9558.282219924642	3.4215061314963435	0.26272065132199934	0.2366529992739456	0.2390390352953838	0.26158731410867103	1.0	2650.127513413973	6.261610039045164E-8	1.851207144254201	0.09098284116861209	0.0017630084959518331	-2.3910539644426108E-4	-2.3910539644426108E-4	2.480636369321081E-4	0.3615602033715504	652.5124390481848	628.9484720653695	628.9484720653695	4637.459113247817	3.0837444067612254	-5904935.932260992	-195.6011502714073	-225.88157755810434	-246.7054876599563
20000	-5913313.353252155	-8312.309722607646	-5905001.043529547	4055.98126	25541.08488014764	6199.425712775395	3.480352795261426	0.26308252437462815	0.23640327342847167	0.2386695850537301	0.2618446171431698	1.0	2607.084224816419	6.093240757699487E-8	1.908631437608287	-0.0012899935688501583	0.0033973957468476004	-5.589270854500385E-4	-5.589270854500385E-4	3.8490974852385207E-4	0.48876784996864364	386.73076480616396	561.5713814886113	561.5713814886113	3413.468899050664	3.218958731245265	-5904774.247558456	-195.6011502714073	-226.79597109119035	-245.4046214525943
21000	-5913167.840702428	-8127.580195087692	-5905040.26050734	4055.98126	25541.08488014764	7269.250966817014	3.0766831649663136	0.2627994376889191	0.23632694247778352	0.23914842262521305	0.26172519720808407	1.0	2548.145997335892	6.152363393781146E-8	1.905625422115937	-0.010220273155667264	0.0033384430677453557	-5.51523441429064E-4	-5.51523441429064E-4	0.001124723824393	0.2846223771231563	325.9456516254025	159.8318303609321	159.83183036093212	967.4828411479856	2.938494773459031	-5904812.969431834	-195.6011502714073	-227.29107550562077	-245.39629321338887
22000	-5913098.386328498	-8210.06187661379	-5904888.324451884	4055.98126	25541.08488014764	5919.066766512832	3.365725233345095	0.26268477106039867	0.23647059184863256	0.23882454880867246	0.26202008828229606	1.0	2574.0630608523265	5.963733345354487E-8	1.9314165591228627	0.017085871252570866	0.004598241227725001	-0.0010012488713573848	-0.0010012488713573848	0.0010347714137700676	0.45901190834181915	275.52544150815083	266.5994959555203	266.5994959555203	1224.35972580069	3.088247673399824	-5904665.10373936	-195.6011502714073	-223.22071252354834	-245.53124501056348
23000	-5912858.930832498	-8032.579727980958	-5904826.351104517	4055.98126	25541.08488014764	8047.31791400145	2.981765840661579	0.2626770935978194	0.2365907955347026	0.23882454880867246	0.26190756205880533	1.0	2512.168326800357	5.88601177234856E-8	1.854548143180833	0.056755578346916684	0.0038964544868672502	-1.7409533228404176E-4	-1.7409533228404176E-4	3.083561454719363E-4	0.15882761676483576	263.2852624101903	148.6486840553818	148.6486840553818	3326.9291275972746	3.0319258381725827	-5904602.610303457	-195.6011502714073	-223.74080105925975	-245.70390400292197
24000	-5912247.167430559	-7689.375219522965	-5904557.792211036	4055.98126	25541.08488014764	8516.290321065722	3.3824133864037544	0.2626770935978194	0.2365907955347026	0.23882454880867246	0.26190756205880533	1.0	2399.117902404201	5.687115354300078E-8	2.1253278509529165	-0.01594637609967843	0.004644222513866794	-7.349351865215073E-4	-7.349351865215073E-4	0.0011008649918343041	0.3250315360889313	240.75609122124638	160.7282674263728	160.7282674263728	1015.6784596603593	2.9191427185870107	-5904338.750273119	-195.6011502714073	-219.04193791760193	-245.97033016030898
25000	-5912229.485691547	-7689.655525287321	-5904539.83016626	4055.98126	25541.08488014764	5166.9273442637195	3.2353705970368476	0.2626770935978194	0.23610607961056526	0.23899223415503654	0.2622245926365786	1.0	2402.055303891282	5.662041917825918E-8	1.8669569922667952	0.020707078594245417	0.002621021059567011	1.047862785533202E-4	1.047862785533202E-4	0.0014843394553134737	-0.05312544070467922	382.6105466729474	-27.010220052826526	-27.010220052826526	675.6071172617701	2.9342304148401714	-5904316.133686832	-195.6011502714073	-223.69647942750836	-246.26537158396573
26000	-5911975.653405658	-7550.30260251734	-5904425.350803141	4055.98126	25541.08488014764	6247.786781269635	3.2197289609086286	0.26259731814000425	0.23629753178894358	0.23888055743447328	0.2622245926365786	1.0	2357.1987605337304	5.5629797266264E-8	1.90222163557644	-0.03652621669326122	0.003385685761002333	-0.00118303483769291	-0.00118303483769291	0.0015029105218447767	0.5244542967005391	407.42406936798164	320.7089582321232	320.70895823212317	917.8256791067099	3.0688467371507517	-5904196.5292345015	-195.6011502714073	-228.8215686393574	-245.38912444952047
27000	-5911566.973014716	-7293.815135893127	-5904273.157878823	4055.98126	25541.08488014764	6626.310238472921	3.298231766627135	0.2624159591832214	0.2362389141237416	0.23899263535446336	0.26235249133857336	1.0	2272.599598230315	5.483529938734251E-8	2.0846006264443693	-0.09447954024032983	0.004595217536067185	-9.820022652338562E-4	-9.820022652338562E-4	8.607871747388713E-4	0.4937550585215741	287.7755143087032	328.29974147292916	328.29974147292916	1536.2578911602243	3.1246601858411576	-5904053.149776785	-195.6011502714073	-220.00810203765897	-245.3235975916905
28000	-5911182.274045373	-7164.068048199446	-5904018.205997174	4055.98126	25541.08488014764	7218.324378924442	3.2144620654062535	0.2625856460587427	0.23665586023518478	0.23886448022992515	0.2618940134761471	1.0	2230.425865791573	5.236767753308446E-8	2.0811654908886728	-0.06363026647741728	0.0024556892523584606	-8.197680769398517E-4	-8.197680769398517E-4	0.0012971647159995953	0.45931088106497625	516.0967688461441	326.1572339221773	326.15723392217734	977.0334274439208	3.068799766551077	-5903794.448144635	-195.6011502714073	-223.75785253853897	-245.383585822825
29000	-5911184.950091249	-7060.656217306998	-5904124.293873942	4055.98126	25541.08488014764	5757.485343461385	3.1146550281275682	0.26250608727840324	0.23603531482011852	0.2394997802490719	0.261958817652406	1.0	2194.691871463617	5.3671069895128626E-8	1.947825047830397	-0.09289900871311252	0.003485055796000976	-4.7643694067938834E-4	-4.7643694067938834E-4	5.586449826084818E-4	0.34145431726071995	324.80931075885394	277.01162480606075	277.0116248060608	2026.2932744328555	3.1842834157335487	-5903901.612268178	-195.6011502714073	-222.6816057646833	-245.63584934466286
30000	-5911083.536877753	-7071.571213389726	-5904011.9656643635	4055.98126	25541.08488014764	6469.546222920938	3.526795748154706	0.26250583510433084	0.23641427723511035	0.2391210700081525	0.261958817652406	1.0	2202.9327230590843	5.2475415987005177E-8	1.9484874637116525	-0.032763110685839904	0.007383405053551352	-7.883109696697387E-5	-7.883109696697387E-5	0.0015574170993280885	0.02324699131926385	135.51209876243462	6.859156357245833	6.859156357245833	642.4359378432212	3.046481355777631	-5903792.176416847	-195.6011502714073	-219.78924751656797	-245.33938643995828
31000	-5911061.030470176	-7173.540286218138	-5903887.490183958	4055.98126	25541.08488014764	6957.383938896771	3.3686934853552573	0.26293153729526825	0.23662711904118838	0.23878161188698288	0.26165973177656016	1.0	2235.221886590063	5.105803432423511E-8	1.9478381456578417	-0.00596922329096068	0.007688175420757194	-0.0011789074493256575	-0.0011789074493256575	8.737911442097544E-4	0.45484586457065423	163.99870592500758	221.26488392098875	221.26488392098878	1442.9658944059543	3.1046551617010514	-5903668.055617507	-195.6011502714073	-219.43456645114378	-245.33601191668515
32000	-5911071.533998696	-7051.835655499541	-5904019.698343197	4055.98126	25541.08488014764	5393.593156067061	3.317018653412321	0.26229115819223225	0.23624863371144433	0.2390615348205533	0.26239867327576977	1.0	2189.4387371906155	5.2785235355252564E-8	1.944375134513269	0.004073828350982156	0.005412975816219961	-0.0012454112061999942	-0.0012454112061999942	9.719515739199619E-4	0.5429657209012057	261.9744038015385	335.68118719756876	335.68118719756876	1458.9832974159517	3.0997901825544587	-5903801.838884346	-195.6011502714073	-217.85945885070828	-245.97228811802262
33000	-5911069.239328446	-6992.61024069715	-5904076.629087749	4055.98126	25541.08488014764	7016.049880326616	3.3549227559940626	0.2629866474034033	0.23659619181377248	0.23888508870138933	0.2615320720814346	1.0	2169.9019548542838	5.3540472986870146E-8	1.9428739481342232	0.004159480888069865	0.005849485130570887	-3.042156339217538E-4	-3.042156339217538E-4	0.0014110075415426431	0.10589075404907618	172.89385014582476	37.276209144694505	37.276209144694505	716.7502481875209	2.953736083769955	-5903862.012304332	-195.6011502714073	-214.61678341684717	-245.34402295211183
34000	-5910975.233132474	-7002.640293539598	-5903972.592838935	4055.98126	25541.08488014764	6807.726992504074	3.1705298152704384	0.2629515968435515	0.23636116710515195	0.2391397216089556	0.2615475144423406	1.0	2175.3741149589605	5.2425458276374345E-8	2.0453941672899756	0.06342986335661172	0.007789548466789886	-5.974742715900297E-4	-5.974742715900297E-4	0.0014854248984204578	0.17564577873368556	132.46384624789306	53.28020294606071	53.28020294606071	694.6386529151206	2.9116382992822727	-5903759.074896136	-195.6011502714073	-213.51794279866292	-245.32321476856853
35000	-5910859.208703196	-7017.963774477506	-5903841.244928719	4055.98126	25541.08488014764	8378.070364573363	3.2603152754281592	0.26296505571358386	0.2364474029141303	0.23871617161625885	0.26187136975602665	1.0	2182.8083947928217	5.103579966201796E-8	2.046025545025894	0.05685880980125883	0.00982703479955786	-0.0020016154585091	-0.0020016154585091	0.0014150919849939506	0.5367561928859909	142.9430063732582	202.18963450895492	202.18963450895495	992.660486300072	2.958008376798853	-5903626.232372522	-195.6011502714073	-215.01255619625465	-245.886701183704
36000	-5910873.938344597	-6969.158748404223	-5903904.779596193	4055.98126	25541.08488014764	7716.05140736573	3.8170031962332955	0.2625489679049118	0.23640106833254731	0.23903981241522476	0.2620101513473158	1.0	2162.8051768228966	5.1788388898548014E-8	2.044321495919649	0.05696680208908234	0.010654836385945807	-0.0012645458853230624	-0.0012645458853230624	0.0015564281345817358	0.31052506679474107	103.8698253021118	84.3907645182143	84.3907645182143	711.0614164837023	3.0206387410537348	-5903688.719866397	-195.6011502714073	-216.05972979581142	-245.54927624317864
37000	-5910863.212714035	-6919.354189173916	-5903943.858524861	4055.98126	25541.08488014764	8464.549583687627	3.3026080164108444	0.2627709275005352	0.23604466741828448	0.23883820826481528	0.26234619681636473	1.0	2148.9323232410766	5.2321114355902445E-8	2.0431298492998407	0.05704236963765504	0.011994161233521126	-0.0024465012518927317	-0.0024465012518927317	0.003209775442378773	0.394296730586857	98.72223763393036	75.24640969340469	75.24640969340467	368.90133181336057	2.8441637831907856	-5903728.640965666	-195.6011502714073	-215.2175591949177	-245.93856292907142
38000	-5910858.966170664	-6970.574900922837	-5903888.391269741	4055.98126	25541.08488014764	6782.849145233989	2.9265386872906882	0.26262114242579293	0.23604466741828448	0.23902387886733237	0.2623103112885899	1.0	2167.0790493292434	5.1581095178864775E-8	2.020891816577478	0.05902575624878553	0.0171752381209498	-0.003790648797658493	-0.003790648797658493	0.0032750923624839355	0.5054176329549246	78.19907316425089	90.50896581226728	90.50896581226728	410.09154972806436	2.8609968154402856	-5903674.439839626	-195.6011502714073	-213.95143011456415	-245.3222010396993
39000	-5910852.816706492	-6997.4458864555745	-5903855.370820036	4055.98126	25541.08488014764	8328.425770296235	3.3013108551008394	0.26243357022373387	0.23608526797226068	0.23926388098050919	0.26221728082349594	1.0	2176.790123965994	5.1215623826251936E-8	2.0217900756836014	0.05896725883279323	0.00987640550770255	-0.0027507471934452433	-0.0027507471934452433	0.0032059875207485276	0.4888440215858854	133.04496421063473	114.15299015854546	114.15299015854548	409.8599912813166	3.0238070659261496	-5903644.032768689	-195.6011502714073	-211.3380513469025	-245.85765148846704
40000	-5910857.500386468	-6920.652896530577	-5903936.847489937	4055.98126	25541.08488014764	7093.88293266878	3.4510713259475776	0.26263582142449643	0.23693609335994759	0.2385591125410702	0.2618689726744854	1.0	2151.9814323063633	5.215786679342839E-8	2.0194869986139685	0.05911730385557834	0.020349324950595975	-0.0086297222234745	-0.0086297222234745	0.0055126134868195365	0.8147850309038717	146.2004539873009	228.86953889890492	228.86953889890495	539.6860406095137	3.0201415399152496	-5903720.822994991	-195.6011502714073	-216.02449494633754	-245.35711268001077
41000	-5910847.81898631	-6953.754574996712	-5903894.064411313	4055.98126	25541.08488014764	7856.652048024633	3.0153482557392444	0.2629132866650904	0.23639818309084268	0.2385591125410702	0.26212941770299636	1.0	2164.0730910021307	5.169509269323011E-8	2.0206129250394587	0.059043924769898955	0.026310896588544158	-0.0074249730559996265	-0.0074249730559996265	0.004166151518665471	0.7091849780533437	76.46425281208528	136.27565256165738	136.27565256165735	482.902035474581	2.9049931383283587	-5903682.452797022	-195.6011502714073	-211.61161429156044	-245.61108056953873
42000	-5910844.370878184	-6933.010025492283	-5903911.360852692	4055.98126	25541.08488014764	7855.440437562486	3.0401383989115236	0.2628658700597986	0.2366106185499285	0.23860504760793266	0.26191846378233985	1.0	2160.770979539356	5.171366039718056E-8	2.264888904960727	0.05574906873721959	0.01854883326694354	-0.004813815401657982	-0.004813815401657982	0.004542551175891198	0.524422382259833	74.36296178137064	78.80364070215153	78.80364070215153	303.65011331944464	2.8798227375441168	-5903697.729970808	-195.6011502714073	-213.63088188414255	-245.61052301507337
43000	-5910845.862043299	-6927.079270468679	-5903918.78277283	4055.98126	25541.08488014764	9715.100678781317	3.049945752144879	0.26288786446888107	0.23622075334859893	0.23875941427597053	0.2621319679065491	1.0	2157.034692887443	5.185624205969603E-8	2.264416725091655	0.0557672333446381	0.02102863863134552	-0.004099547347128858	-0.004099547347128858	0.00378830269821768	0.4593122104991524	60.269010860223766	65.22067618893146	65.22067618893148	334.54962578480297	2.853239022910678	-5903708.012535557	-195.6011502714073	-210.7702372723312	-246.82860968820523
44000	-5910849.3315798985	-6946.550454060221	-5903902.781125838	4055.98126	25541.08488014764	5689.347769261273	3.27479382864837	0.2624767374173621	0.23618936675848043	0.23887726305473564	0.26245663276942144	1.0	2161.3058927601446	5.169330013878442E-8	2.2649564376539635	0.055746471137755195	0.020382055241170757	-0.0038038645189524714	-0.0038038645189524714	0.0030717942550997075	0.48073416887560244	63.80947649368099	79.01655626977085	79.01655626977085	423.39042487797656	2.882706660861921	-5903695.761076316	-195.6011502714073	-207.02004952193604	-245.68768255523364
45000	-5910835.296372358	-6911.642744547842	-5903923.65362781	4055.98126	25541.08488014764	6059.651382634488	3.206493911905839	0.2623579740816515	0.23669101214835958	0.23895951172232252	0.26199150204766597	1.0	2149.4331624511155	5.198440775778097E-8	2.412325456753174	3.840053838770979E-4	0.01378102394946041	-0.0029484426539724082	-0.0029484426539724082	0.002066607126108305	0.5524881662686568	104.44452762416103	149.01172861093536	149.01172861093536	696.4809703763743	3.109453637977569	-5903713.406113552	-195.6011502714073	-210.24751425812033	-245.45959547020684
46000	-5910830.586376751	-6909.582384429252	-5903921.003992322	4055.98126	25541.08488014764	7277.426528729175	3.4119136406306967	0.2623482999656786	0.23643129802073135	0.23921922584995076	0.2620011761636389	1.0	2149.601435279758	5.199646807279149E-8	2.3523539758182617	-0.04772107665331507	0.028022042494595924	-0.0011675315489564995	-0.0011675315489564995	0.0017848394615483933	0.16508938570937293	36.68605261801321	23.997745881890495	23.997745881890495	575.9723199581863	2.994607775368143	-5903710.12616968	-195.6011502714073	-210.87782264182073	-245.39843104004655
47000	-5910821.555922385	-6931.6970856860125	-5903889.858836699	4055.98126	25541.08488014764	5277.95456012137	3.210450021903759	0.26284563623462137	0.23630979881622302	0.2388433887855163	0.2620011761636389	1.0	2158.3403478262317	5.1625553492854195E-8	2.423625841276496	-0.04225047235806067	0.02696458090451928	-6.082842823331456E-4	-6.082842823331456E-4	0.0016751894081544763	0.09050608897132435	37.39197757702023	13.577540625995539	13.57754062599554	601.877614344704	3.027689001766548	-5903678.174507858	-195.6011502714073	-211.68432884060792	-246.11290584461912
48000	-5910830.37440998	-6919.613720514475	-5903910.760689465	4055.98126	25541.08488014764	9331.40890233072	3.229730698019882	0.2627540757708511	0.23640135927999328	0.2388433887855163	0.2620011761636389	1.0	2151.4436364005787	5.192290688292666E-8	2.4228387148043256	-0.009404964637155075	0.026534851523517006	-0.001337724124880431	-0.001337724124880431	0.002657842047917794	0.15929188239901396	38.667429505134066	19.461786051829034	19.461786051829034	386.0404351412112	2.9270822000171752	-5903697.224593647	-195.6011502714073	-213.53609581878675	-246.53227009388584
49000	-5910843.324728548	-7040.14715704695	-5903803.177571501	4055.98126	25541.08488014764	6154.2049454151565	3.35320823491825	0.2627540757708511	0.23606359520490788	0.23897580989225942	0.2622065191319812	1.0	2188.4195501873583	5.0574906730950765E-8	2.3566202862968324	-0.014859700637379845	0.025574665295721964	-0.005234398963870369	-0.005234398963870369	0.0046346304908981995	0.4807887363918783	50.85724540828328	57.43869186404711	57.438691864047115	280.6387762160448	2.8775133717472547	-5903598.259515531	-195.6011502714073	-204.91805596943345	-245.42071878086557
